row#,Name,FIPS,Source,ToxPi Score,Financial Services,"Food, Water, and Waste Management",Energy,Transportation,Communications,Governance
63771,"TX, Galveston, 48167726000",48167726000,"+29.2523701,-094.9243039",0.633711766360271,0.433523049877596,0.773739418241792,0.76166610892706,0.456818090502212,0.658102393972013,0.718421536640953
63772,"TX, Galveston, 48167726100",48167726100,"+29.1603748,-095.0432919",0.649278745350448,0.453017943435676,0.532856989355111,0.880282170398478,0.973456414767704,0.372154323267495,0.683904630878223
63773,"TX, Galveston, 48167726200",48167726200,"+29.3584093,-094.9155031",0.768858709522214,0.631573127959472,0.773739418241792,0.92645999420796,0.677718830422395,0.887626601869533,0.716034284432134
63774,"TX, Galveston, 48167990000",48167990000,"+29.3174087,-094.7274197",0.565767008493385,0.359927728966983,0.773739418241792,0.48460197114625,0.973456414767704,0,0.802876517837578
63775,"TX, Garza, 48169950100",48169950100,"+33.1837920,-101.3011341",0.742330572863832,0.526917435031287,0.838685007262781,0.653271341686989,0.931515357076731,0.845716648529783,0.657877647595419
63776,"TX, Gillespie, 48171950100",48171950100,"+30.3168949,-098.6940086",0.52127720739864,0.453017943435676,0.678532288316432,0.492144879856883,0.334036862645256,0.566856997225956,0.603074272911637
63777,"TX, Gillespie, 48171950200",48171950200,"+30.3232222,-099.1642413",0.591217671065145,0.544622266627076,1,0.546454874755198,0.468870197393907,0.479837795514378,0.507520892100309
63778,"TX, Gillespie, 48171950300",48171950300,"+30.4003463,-098.9465122",0.634247573339004,0.578682390917394,0.838685007262781,0.437000715469037,0.93726760654122,0.588318852197935,0.425530867645655
63779,"TX, Gillespie, 48171950400",48171950400,"+30.2673409,-098.8226350",0.648547938503486,0.835787032681035,0.699626371891769,0.353353517954979,0.907097432703774,0.647759047841615,0.447664227947746
63780,"TX, Gillespie, 48171950500",48171950500,"+30.2236621,-098.9579484",0.577754125647527,0.56983696754904,0.838685007262781,0.440954678849408,0.4900090849993,0.655855526407508,0.471183488817124
63781,"TX, Glasscock, 48173950100",48173950100,"+31.8685906,-101.5289710",0.60067090078998,0.39431300123092,1,0.458133617134098,0.324728667485028,0.750408040251586,0.67644207863825
63782,"TX, Goliad, 48175960100",48175960100,"+28.7723605,-097.3189237",0.642851134912876,0.592027442694867,1,0.458133617134098,0.437758990026915,0.756060720404383,0.613126039216995
63783,"TX, Goliad, 48175960200",48175960200,"+28.6077285,-097.4669664",0.55332640573024,0.48486496377652,0.759117571113319,0.458133617134098,0.432137040521093,0.584479635264112,0.601225606572297
63784,"TX, Gonzales, 48177000100",48177000100,"+29.7218207,-097.2637911",0.621352552523592,0.453017943435676,0.759117571113319,0.543506367055044,0.392863177194981,0.919538496185796,0.660071760156734
63785,"TX, Gonzales, 48177000200",48177000200,"+29.5325867,-097.4162521",0.641118927672613,0.526878976668816,1,0.458133617134098,0.406635144883069,0.836157544134894,0.618908283214798
63786,"TX, Gonzales, 48177000300",48177000300,"+29.5111778,-097.4403576",0.696660994941158,0.623423451330368,1,0.543506367055044,0.594931246334042,0.871271331456146,0.546833573471344
63787,"TX, Gonzales, 48177000400",48177000400,"+29.5102320,-097.4568872",0.614424672520816,0.527151681420884,1,0.458133617134098,0.36461976310844,0.78454987085214,0.552093102609334
63788,"TX, Gonzales, 48177000500",48177000500,"+29.4015605,-097.7099819",0.696768625268468,0.432659484829381,1,0.543506367055044,0.569948670045509,0.952156554522931,0.682340675157945
63789,"TX, Gonzales, 48177000600",48177000600,"+29.3161628,-097.5182902",0.647838561211352,0.51898102750316,1,0.458133617134098,0.442677316489115,0.804621460199772,0.662617945941965
63790,"TX, Gray, 48179950100",48179950100,"+35.3865935,-100.8129629",0.570163264706597,0.535783835688262,0.532035480793871,0.567898591766043,0.419580105773207,0.767059733090266,0.598621841127936
63791,"TX, Gray, 48179950300",48179950300,"+35.5624821,-100.9535169",0.534336814114282,0.505915672907295,0.783567401269096,0.473201429080681,0.593884052684852,0.427519916346398,0.421932412397369
63792,"TX, Gray, 48179950400",48179950400,"+35.5569419,-100.9799455",0.590659114860989,0.572462624841385,0.838685007262781,0.567898591766043,0.504866359740809,0.526240966545715,0.533801139009201
63793,"TX, Gray, 48179950500",48179950500,"+35.5449544,-100.9564088",0.63072135193554,0.48486496377652,0.921524995527579,0.567898591766043,0.498312994725281,0.822414014482564,0.489312551335254
63794,"TX, Gray, 48179950600",48179950600,"+35.5357014,-100.9435536",0.67869141844914,0.389142099585942,1,0.712188673357729,0.456549239631334,0.976130976719921,0.538137521399914
63795,"TX, Gray, 48179950700",48179950700,"+35.5333942,-100.9784080",0.699701234769579,0.563900394869409,1,0.712188673357729,0.418808894372218,0.966922871220762,0.536386574797355
63796,"TX, Gray, 48179950800",48179950800,"+35.5232727,-100.9716150",0.676226375789123,0.534203546612177,1,0.712188673357729,0.331508155261014,0.92804011924827,0.551417760255547
63797,"TX, Grayson, 48181000101",48181000101,"+33.6737399,-096.4457364",0.55707805415931,0.496573787041586,0.431966987462066,0.641876006304297,0.527969794044665,0.53075839162367,0.713323358479575
63798,"TX, Grayson, 48181000102",48181000102,"+33.5811679,-096.4500917",0.649185227657785,0.551904881993195,0.672849416348747,0.729584430795926,0.517019015183576,0.787091576172252,0.636662045453011
63799,"TX, Grayson, 48181000200",48181000200,"+33.7666691,-096.4778853",0.695030448195505,0.614266864847475,0.613358217127198,0.774760210409147,0.663396928301157,0.790150892892808,0.714249575595243
63800,"TX, Grayson, 48181000302",48181000302,"+33.7814863,-096.6618407",0.541738592347455,0.665392013430653,0.594374411876327,0.580397714925956,0.43589764449106,0.36214745402078,0.612222315339956
63801,"TX, Grayson, 48181000303",48181000303,"+33.8310006,-096.6988742",0.735642808566474,0.738550307495004,0.672849416348747,0.81217549257952,0.847477156778056,0.545252176367396,0.797552301830121
63802,"TX, Grayson, 48181000304",48181000304,"+33.8047507,-096.8718997",0.674385635532293,0.571724923524894,0.672849416348747,0.81217549257952,0.489567017848353,0.679353446795846,0.820643516096396
63803,"TX, Grayson, 48181000400",48181000400,"+33.7697304,-096.5787063",0.648939672529475,0.656602529498621,0.672849416348747,0.69909547657887,0.44717234690795,0.76688004143326,0.651038224409402
63804,"TX, Grayson, 48181000501",48181000501,"+33.7700252,-096.5373757",0.594349731949246,0.550485418796534,0.423055255102141,0.669134948454672,0.517048359611733,0.773117999488828,0.633256410241572
63805,"TX, Grayson, 48181000502",48181000502,"+33.7532532,-096.5426473",0.600617723741995,0.58969546744321,0.553272966856981,0.77990425559458,0.290222696741692,0.761822375016377,0.628788580799132
63806,"TX, Grayson, 48181000600",48181000600,"+33.7128307,-096.5157051",0.623697440994768,0.582577174171286,0.672849416348747,0.634490825756993,0.494339907692985,0.663457950715779,0.694469371282818
63807,"TX, Grayson, 48181000700",48181000700,"+33.7372317,-096.5460897",0.648274364137856,0.723684402292537,0.511534423611529,0.731808882768005,0.465287883487432,0.789795974434408,0.667534618233227
63808,"TX, Grayson, 48181000800",48181000800,"+33.7447595,-096.5829378",0.511967380271968,0.433523049877596,0.446214636564655,0.591364263148306,0.461358904658511,0.482194301287331,0.657149126095411
63809,"TX, Grayson, 48181000901",48181000901,"+33.7261139,-096.6128926",0.614415601095211,0.551904881993195,0.672849416348747,0.600590177702505,0.445799768325249,0.759300764407103,0.656048597794466
63810,"TX, Grayson, 48181000902",48181000902,"+33.6843327,-096.6119223",0.61447227918384,0.626716885643803,0.353491982989645,0.527511369289771,0.850846509847161,0.677564877784742,0.650702049547916
63811,"TX, Grayson, 48181001101",48181001101,"+33.6648785,-096.7107390",0.611982111904089,0.532046382099025,0.672849416348747,0.615071360040741,0.446897550937817,0.729384383119633,0.67564357887857
63812,"TX, Grayson, 48181001102",48181001102,"+33.6511160,-096.8713694",0.64134100064329,0.70880800844576,0.370003913625558,0.667885410987834,0.884743991496076,0.552287962149955,0.664316717154559
63813,"TX, Grayson, 48181001200",48181001200,"+33.6514527,-096.6274815",0.61288104393004,0.666975798721509,0.553272966856981,0.524864271442996,0.595846616471564,0.766385567279437,0.569941042807755
63814,"TX, Grayson, 48181001300",48181001300,"+33.6374426,-096.6306847",0.62022285856583,0.659609274200907,0.553272966856981,0.651511727705874,0.52058254921354,0.777476438753881,0.558884194663794
63815,"TX, Grayson, 48181001400",48181001400,"+33.6665644,-096.5703009",0.649151753569169,0.582577174171286,0.571077279446006,0.701297684031228,0.526014620833837,0.759121312757776,0.754822450174881
63816,"TX, Grayson, 48181001500",48181001500,"+33.6248294,-096.5869603",0.663669813960148,0.780669206830403,0.594374411876327,0.690548019876155,0.546062694864633,0.638723814461253,0.731640735852115
63817,"TX, Grayson, 48181001700",48181001700,"+33.6057332,-096.6219111",0.567694195630601,0.696644677260581,0.571077279446006,0.549589055112658,0.50040954220509,0.448787922772376,0.639656696986895
63818,"TX, Grayson, 48181001801",48181001801,"+33.5495722,-096.5734709",0.511187071561109,0.524274296665092,0.347374772101624,0.573379568954045,0.463603387229033,0.517654629682925,0.640835774733938
63819,"TX, Grayson, 48181001802",48181001802,"+33.4675054,-096.4612124",0.596002493401312,0.571724923524894,0.431966987462066,0.667885410987834,0.599246684662481,0.670960809259746,0.63423014451085
63820,"TX, Grayson, 48181001803",48181001803,"+33.4407119,-096.5926285",0.548051103413173,0.651760272042032,0.456416817617844,0.667885410987834,0.44187344685594,0.506805010943891,0.5635656620315
63821,"TX, Grayson, 48181001900",48181001900,"+33.5059641,-096.7834386",0.629645769791222,0.64856123552739,0.431966987462066,0.623552083184294,0.867466431780378,0.579136029008159,0.627191851785048
63822,"TX, Grayson, 48181002000",48181002000,"+33.6365430,-096.6056726",0.63008008170292,0.573375136896381,0.672849416348747,0.69891583235144,0.304021190507287,0.891848892722843,0.639470021390824
63823,"TX, Gregg, 48183000200",48183000200,"+32.5480888,-094.7219307",0.678542448010159,0.653997849494896,0.827733805322143,0.274792043361377,0.873006405758117,0.821645758158791,0.62007882596563
63824,"TX, Gregg, 48183000300",48183000300,"+32.5238195,-094.7308902",0.601302789015845,0.662088090472908,0.860277471466493,0.316200216821632,0.532398795297907,0.721954711442164,0.514897448593963
63825,"TX, Gregg, 48183000401",48183000401,"+32.5551556,-094.7515523",0.606093093687382,0.658459019541544,1,0.349452454908234,0.435739624137122,0.567624687810646,0.625282775726748
63826,"TX, Gregg, 48183000402",48183000402,"+32.5196004,-094.7459791",0.577302438289327,0.522442280125559,1,0.329824985150618,0.459705523537946,0.637941522706063,0.513900318215776
63827,"TX, Gregg, 48183000501",48183000501,"+32.5239138,-094.7663367",0.544139228162845,0.562949424451942,0.94050880077845,0.306318158815177,0.489550643526241,0.425292961728417,0.540215379676843
63828,"TX, Gregg, 48183000502",48183000502,"+32.5084542,-094.7643056",0.584771590345848,0.620766328105092,0.750205838753394,0.458133617134098,0.462957182691672,0.709232878718399,0.507333696672434
63829,"TX, Gregg, 48183000600",48183000600,"+32.5455374,-094.7794250",0.606353233233394,0.530333236861676,0.898227863097259,0.320387747659072,0.876377839959446,0.3770969818317,0.63569572999121
63830,"TX, Gregg, 48183000700",48183000700,"+32.5306787,-094.7971313",0.601326459577783,0.434061466952192,0.860277471466493,0.458133617134098,0.457476769566782,0.709068823012945,0.68894060933419
63831,"TX, Gregg, 48183000800",48183000800,"+32.5231287,-094.8148057",0.703023890876875,0.679069205611286,1,0.543506367055044,0.588455504359551,0.737235702986944,0.669876565248424
63832,"TX, Gregg, 48183000900",48183000900,"+32.4935373,-094.7869796",0.649651415510014,0.726421938457525,0.803635995391446,0.543506367055044,0.440897915657434,0.74394930401947,0.639496972479163
63833,"TX, Gregg, 48183001000",48183001000,"+32.5067156,-094.7291438",0.652427808295676,0.622668268940027,0.860277471466493,0.539685870792998,0.431923932828708,0.907644197649315,0.552367108096517
63834,"TX, Gregg, 48183001100",48183001100,"+32.4942064,-094.7219162",0.65282770684708,0.564463285447395,0.880423550508233,0.527818419521955,0.436596354518002,0.954864407151163,0.55280022393573
63835,"TX, Gregg, 48183001200",48183001200,"+32.4783016,-094.7184689",0.705946994483141,0.533252576194709,1,0.542964097512105,0.567605586828174,0.969093911083993,0.622765795279863
63836,"TX, Gregg, 48183001300",48183001300,"+32.4775845,-094.7366382",0.660800908858625,0.592331613379866,0.827733805322143,0.559825443460466,0.45275684239791,0.95459823788595,0.577559510705413
63837,"TX, Gregg, 48183001400",48183001400,"+32.4446568,-094.7352117",0.632746496647454,0.64682361678665,0.562753566504764,0.544015151068913,0.445029384102593,0.975801166122182,0.62205609529962
63838,"TX, Gregg, 48183001500",48183001500,"+32.4623348,-094.7151226",0.720357992921246,0.747046109386348,1,0.458799235958265,0.433342134120722,0.979898206731847,0.703062271330293
63839,"TX, Gregg, 48183010100",48183010100,"+32.6006422,-094.7582193",0.577364287718602,0.562564840827231,1,0.298087616638977,0.57700473198048,0.445369702002847,0.581158834862076
63840,"TX, Gregg, 48183010200",48183010200,"+32.5119619,-094.9153155",0.669133578263101,0.797695772760792,0.614875469058669,0.543506367055044,0.876377839959446,0.610430410955515,0.571915609789143
63841,"TX, Gregg, 48183010301",48183010301,"+32.5508048,-094.8205324",0.57286776040294,0.564718509125613,0.750205838753394,0.356796465312079,0.646134595318485,0.570828021424442,0.548523132483627
63842,"TX, Gregg, 48183010302",48183010302,"+32.5040783,-094.8363584",0.554922538141591,0.762188215555652,0.562753566504764,0.458133617134098,0.57003466272964,0.474117360790787,0.502307806134606
63843,"TX, Gregg, 48183010400",48183010400,"+32.4306806,-094.9042211",0.742834783968348,0.583122583675421,1,0.458133617134098,0.892814622257034,0.848809959303833,0.674127921439699
63844,"TX, Gregg, 48183010500",48183010500,"+32.3978629,-094.6933553",0.750457883391499,0.597624882541798,1,0.524098023598652,0.876377839959446,0.794799800254337,0.709846753994763
63845,"TX, Gregg, 48183010600",48183010600,"+32.3924259,-094.8335782",0.537921515209122,0.584223891328003,0.639541121621552,0.458133617134098,0.501639476298638,0.503994384101704,0.539996600770738
63846,"TX, Gregg, 48183010700",48183010700,"+32.3908472,-094.8810939",0.656258377920465,0.563900394869409,0.880423550508233,0.602423698725784,0.313413247428026,0.957879322826449,0.619510053164889
63847,"TX, Gregg, 48183980000",48183980000,"+32.3856813,-094.7142608",0.542238271544807,0.359927728966983,1,0.458133617134098,0.626836801057349,0,0.808531482110415
63848,"TX, Grimes, 48185180101",48185180101,"+30.3150083,-096.0543227",0.67087007349667,0.505915672907295,0.898227863097259,0.629316276831094,0.431546959118594,0.951247966206919,0.608965702818861
63849,"TX, Grimes, 48185180102",48185180102,"+30.2915918,-095.8921264",0.696494372683504,0.590698881082229,0.678532288316432,0.7756462886844,0.501414019181914,0.884852468105686,0.747822290730367
63850,"TX, Grimes, 48185180200",48185180200,"+30.4117384,-095.9338627",0.714044006541786,0.714650183326597,0.803635995391446,0.521676762669635,0.902156824806272,0.80492348242906,0.537220790627705
63851,"TX, Grimes, 48185180301",48185180301,"+30.6334573,-096.0507179",0.745766250980936,0.489766656884201,1,0.642664705431027,0.879730543970767,0.787431904996276,0.675003694603345
63852,"TX, Grimes, 48185180302",48185180302,"+30.6970240,-095.9044903",0.693015632521278,0.539322005035604,1,0.83456362035514,0.578809069418245,0.578580171882451,0.626818928436229
63853,"TX, Grimes, 48185180400",48185180400,"+30.2831328,-096.0830258",0.690553231343261,0.434061466952192,1,0.7756462886844,0.733904795197567,0.391175355114995,0.808531482110415
63854,"TX, Guadalupe, 48187210100",48187210100,"+29.5878194,-097.9538442",0.638324519331879,0.637978193418296,0.766971081379847,0.592103238104336,0.397538960011699,0.842245045607039,0.593110597470058
63855,"TX, Guadalupe, 48187210200",48187210200,"+29.5850969,-097.9756646",0.674769148390423,0.628475481673163,0.79013046284236,0.670307691545256,0.366467752148482,0.947607655518996,0.645625846614281
63856,"TX, Guadalupe, 48187210300",48187210300,"+29.5655569,-097.9763804",0.600352108773123,0.629716637916549,0.444351052080839,0.612178917152351,0.401515596355707,0.937385018807026,0.576965430326268
63857,"TX, Guadalupe, 48187210400",48187210400,"+29.5707233,-097.9432127",0.541301428466866,0.689781607666873,0.730639263620811,0.547700934507686,0.358621925204877,0.409192255613448,0.511872584187503
63858,"TX, Guadalupe, 48187210504",48187210504,"+29.6298418,-097.9440841",0.680307554643656,0.491364427034137,0.79013046284236,0.543174174744505,0.971308686313525,0.625012049576564,0.660855527350848
63859,"TX, Guadalupe, 48187210505",48187210505,"+29.8070089,-097.8958050",0.688715970307676,0.535783835688262,0.79013046284236,0.678033817785758,0.666136880024254,0.807011655678851,0.655199169826573
63860,"TX, Guadalupe, 48187210506",48187210506,"+29.7183491,-097.8472902",0.635332831738143,0.39431300123092,0.79013046284236,0.701679742248961,0.466455153884538,0.811336301037495,0.648082329184583
63861,"TX, Guadalupe, 48187210507",48187210507,"+29.6715233,-098.0405223",0.670826077449956,0.705164952655315,0.79013046284236,0.521029755362456,0.971308686313525,0.392068157603616,0.645254449922465
63862,"TX, Guadalupe, 48187210508",48187210508,"+29.7067795,-097.9855800",0.624500328884254,0.573532466561036,0.79013046284236,0.53433753928542,0.546620897056247,0.615461721640633,0.686918885919827
63863,"TX, Guadalupe, 48187210603",48187210603,"+29.5781418,-098.1352362",0.61159352691602,0.528113140482662,0.549248033955679,0.674491378020222,0.638704803035676,0.698717651356706,0.580286154645173
63864,"TX, Guadalupe, 48187210604",48187210604,"+29.6175580,-098.1712883",0.632300777416763,0.576640601491655,0.79013046284236,0.565351960906135,0.840938239333257,0.429414057785239,0.591329342141934
63865,"TX, Guadalupe, 48187210606",48187210606,"+29.6152614,-098.0735660",0.689935622257192,0.586783120539716,0.79013046284236,0.698454286889446,0.798223337136284,0.539259593195521,0.726762932939824
63866,"TX, Guadalupe, 48187210607",48187210607,"+29.6607022,-098.1165673",0.56202764572068,0.533378439926433,0.79013046284236,0.52760857206988,0.859920246339626,0.0419718398681903,0.619156313277587
63867,"TX, Guadalupe, 48187210608",48187210608,"+29.6465648,-098.0918827",0.710206031361046,0.51898102750316,0.79013046284236,0.686297656862033,0.744673973671105,0.77865633037977,0.742496736907849
63868,"TX, Guadalupe, 48187210705",48187210705,"+29.5606010,-098.2596926",0.562707151408111,0.571399775551275,0.549248033955679,0.567181572653171,0.54670957519767,0.67538995746912,0.466313993621751
63869,"TX, Guadalupe, 48187210706",48187210706,"+29.5597405,-098.2791545",0.588627357764632,0.60817645871796,0.79013046284236,0.596869126454515,0.501162870819818,0.564330095943327,0.471095131809811
63870,"TX, Guadalupe, 48187210707",48187210707,"+29.5792522,-098.2972657",0.506526619459802,0.729792289495902,0.79013046284236,0.444675441420834,0.519218625254559,0.139796223164523,0.415546674580632
63871,"TX, Guadalupe, 48187210708",48187210708,"+29.5747452,-098.2516684",0.541861055073868,0.571724923524894,0.79013046284236,0.562504662381874,0.840938239333257,0.0306258772789439,0.455242165081882
63872,"TX, Guadalupe, 48187210709",48187210709,"+29.5922662,-098.2812989",0.522885613492606,0.544132796559262,0.79013046284236,0.482251996359184,0.500804236162943,0.314770574278348,0.50522361475354
63873,"TX, Guadalupe, 48187210710",48187210710,"+29.5764999,-098.2701437",0.452520698186222,0.413664549983426,0.79013046284236,0.50150462817753,0.55970326349055,0.0539892422725008,0.396132042350965
63874,"TX, Guadalupe, 48187210711",48187210711,"+29.5990694,-098.2674717",0.541716510166834,0.520232672390856,0.79013046284236,0.469188972032655,0.52146540432079,0.376407750497885,0.572873798916455
63875,"TX, Guadalupe, 48187210712",48187210712,"+29.5869073,-098.2528385",0.503748737510382,0.39431300123092,0.79013046284236,0.496905643604763,0.637180954388666,0.229592616744813,0.474369746250771
63876,"TX, Guadalupe, 48187210713",48187210713,"+29.6074945,-098.2456578",0.549965538137694,0.505915672907295,0.79013046284236,0.551582603198965,0.625452875508065,0.218993459664159,0.607718154705322
63877,"TX, Guadalupe, 48187210714",48187210714,"+29.5745304,-098.2279464",0.617499603074324,0.746126604901811,0.549248033955679,0.588569678364713,0.840938239333257,0.434443004971535,0.545672056918949
63878,"TX, Guadalupe, 48187210801",48187210801,"+29.5172326,-097.9916114",0.679809146021834,0.678901387302321,0.593766458233806,0.55901783391564,0.927804698323046,0.741484962487288,0.577879535868905
63879,"TX, Guadalupe, 48187210803",48187210803,"+29.4443034,-098.0401906",0.564949753600367,0.47196742748962,0.549248033955679,0.565696750961808,0.411792796799229,0.694358071234523,0.696635441161346
63880,"TX, Guadalupe, 48187210804",48187210804,"+29.5285899,-098.1338964",0.624349546444442,0.576640601491655,0.79013046284236,0.534871407758719,0.459304721251968,0.727737315563736,0.65741276975821
63881,"TX, Guadalupe, 48187210901",48187210901,"+29.5395885,-097.8110871",0.755886740319198,0.562949424451942,0.79013046284236,0.701679742248961,0.922655977203239,0.871450950426184,0.6864538847425
63882,"TX, Guadalupe, 48187210902",48187210902,"+29.5664279,-097.8924837",0.596201392136704,0.524274296665092,0.79013046284236,0.571391348010331,0.482004187220599,0.570884132668479,0.638523925413363
63883,"TX, Hale, 48189950100",48189950100,"+34.1996776,-101.6908766",0.742481980457627,0.77675344628789,0.838685007262781,0.851643324709304,0.453049057777979,0.901271834825122,0.633489211882685
63884,"TX, Hale, 48189950200",48189950200,"+34.2119834,-101.7171647",0.674137295935913,0.550485418796534,0.803635995391446,0.851643324709304,0.372361668163305,0.852012219120088,0.614685149434799
63885,"TX, Hale, 48189950300",48189950300,"+34.1939837,-101.7468523",0.650576887969259,0.723757822802709,0.827733805322143,0.707353243117617,0.299637670938387,0.742745050160526,0.60223373547417
63886,"TX, Hale, 48189950400",48189950400,"+34.1858868,-101.7281563",0.568500009267062,0.443693538643818,0.838685007262781,0.707353243117617,0.187880798587428,0.654221173349799,0.579166294640931
63887,"TX, Hale, 48189950500",48189950500,"+34.1773162,-101.7123210",0.645203599919623,0.546419321018908,1,0.707353243117617,0.376584868123876,0.69886357780693,0.542000589450408
63888,"TX, Hale, 48189950600",48189950600,"+34.1955342,-101.7856441",0.583404617373047,0.491364427034137,0.668226794037388,0.612656080432256,0.39932554038149,0.681243885326076,0.647610977026933
63889,"TX, Hale, 48189950700",48189950700,"+34.0721602,-101.9317726",0.645137247499373,0.504922747912586,0.66689233153676,0.707353243117617,0.451556729994949,0.90773228797031,0.632366144464014
63890,"TX, Hale, 48189950800",48189950800,"+33.9302873,-101.6538505",0.743874293968721,0.39431300123092,1,0.792725993038564,0.736638478579178,0.785266622503628,0.754301668460034
63891,"TX, Hale, 48189950900",48189950900,"+33.9097905,-101.9100343",0.66966071384352,0.48486496377652,1,0.707353243117617,0.449852165186791,0.773296542785533,0.602597368194658
63892,"TX, Hall, 48191950500",48191950500,"+34.5208355,-100.6927009",0.695442329740521,0.6081484889998,1,0.712188673357729,0.353501879697898,0.915607429373426,0.583207507014274
63893,"TX, Hamilton, 48193950100",48193950100,"+31.8789142,-098.0435046",0.592621410753889,0.583230966333294,0.48135135396645,0.663022723644847,0.408673960379284,0.714945308871733,0.704504151327727
63894,"TX, Hamilton, 48193950200",48193950200,"+31.6471293,-098.1319236",0.631155257898251,0.489766656884201,1,0.653271341686989,0.455828154865942,0.581590322481501,0.606475071470874
63895,"TX, Hamilton, 48193950300",48193950300,"+31.7069819,-098.1117941",0.62718711461702,0.654015330568747,0.750205838753394,0.567898591766043,0.484517775705218,0.771141022387127,0.535344128521592
63896,"TX, Hansford, 48195950100",48195950100,"+36.3281309,-101.4337355",0.617705977230238,0.38350270516177,1,0.505407065903256,0.527164638712179,0.723870722466911,0.566290731137315
63897,"TX, Hansford, 48195950300",48195950300,"+36.1748546,-101.2459948",0.576890536634736,0.617340037630394,0.668226794037388,0.543506367055044,0.222721463680305,0.795940507977235,0.613608049428051
63898,"TX, Hardeman, 48197950100",48197950100,"+34.2899036,-099.7456973",0.620240495594798,0.528113140482662,0.69335047353109,0.602423698725784,0.38584554795572,0.839409070333776,0.672301042539756
63899,"TX, Hardin, 48199030100",48199030100,"+30.3442101,-094.5627139",0.691911797801996,0.47196742748962,1,0.940490348312463,0.440196539969058,0.566762638849811,0.732053832191026
63900,"TX, Hardin, 48199030200",48199030200,"+30.1569537,-094.4070492",0.565796848441138,0.727205090566028,0.456272068390129,0.701503104035415,0.484673030325192,0.482374812665754,0.542752984664309
63901,"TX, Hardin, 48199030300",48199030300,"+30.3716190,-094.3559935",0.746513109014971,0.757506783978488,0.69715449727681,0.770769219549981,0.952131052878189,0.727697473632662,0.573819626773697
63902,"TX, Hardin, 48199030400",48199030400,"+30.3834165,-094.3161237",0.694017313465931,0.574228213300286,1,0.881573016641723,0.344104092137415,0.829931977190848,0.534266581525311
63903,"TX, Hardin, 48199030501",48199030501,"+30.2956330,-094.2121057",0.606970642041635,0.62870623184799,0.722233782853131,0.655445825953514,0.630566367247535,0.553167157919584,0.45170448642806
63904,"TX, Hardin, 48199030502",48199030502,"+30.2139650,-094.2141142",0.642489222207288,0.681453624084494,0.509323409866712,0.674008877660515,0.89895396231501,0.641658744365552,0.449536714951442
63905,"TX, Hardin, 48199030600",48199030600,"+30.2209652,-094.1405446",0.617741951826747,0.48486496377652,0.838685007262781,0.738470176915389,0.759172059248749,0.353611099624486,0.531648404132554
63906,"TX, Hardin, 48199030700",48199030700,"+30.3111510,-094.1349119",0.642631868678257,0.627874132732706,0.803635995391446,0.716737281148175,0.477087852512004,0.710389421977195,0.520066528308016
63907,"TX, Hardin, 48199030800",48199030800,"+30.3540504,-094.2137523",0.699309381241757,0.770785407675329,0.898227863097259,0.815907194425943,0.493906969853347,0.716829510391183,0.50019934200748
63908,"TX, Hardin, 48199030900",48199030900,"+30.3979189,-094.1939356",0.683670113013934,0.510313911088081,1,0.791851463115362,0.600058164872715,0.584495804503533,0.615301334503914
63909,"TX, Hardin, 48199031000",48199031000,"+30.4532972,-094.1810170",0.675382308573924,0.398274212565444,0.898227863097259,0.777270180438382,0.53600930449841,0.806625909036115,0.635886381807935
63910,"TX, Harris, 48201100000",48201100000,"+29.7572831,-095.3627308",0.611283979214913,0.666975798721509,0.741106901287615,0.31272773928149,0.940197840711264,0.501793945595765,0.504901649691837
63911,"TX, Harris, 48201210100",48201210100,"+29.7669997,-095.3513026",0.604081012837873,0.359927728966983,0.7517395541152,0.353930081054821,0.940197840711264,0.451943979938247,0.766746892240724
63912,"TX, Harris, 48201210400",48201210400,"+29.7864497,-095.3622075",0.681098835939501,0.693435152101628,0.741106901287615,0.54608432899945,0.460376294162807,0.930448353944528,0.71514198514098
63913,"TX, Harris, 48201210500",48201210500,"+29.7952577,-095.3603828",0.709970209736733,0.702007870717915,0.741106901287615,0.5831270154645,0.507860481147635,0.928458124742448,0.797260865060286
63914,"TX, Harris, 48201210600",48201210600,"+29.8070405,-095.3653598",0.596033030442786,0.5583588944588,0.49358563100982,0.569598503111785,0.494125829339747,0.687362934911803,0.773166389824759
63915,"TX, Harris, 48201210700",48201210700,"+29.8063932,-095.3539843",0.717348063026461,0.535783835688262,0.7517395541152,0.717584014916832,0.60457904560101,0.864177738056408,0.830224189781054
63916,"TX, Harris, 48201210800",48201210800,"+29.7952081,-095.3447230",0.727903802066327,0.640624827999262,0.7517395541152,0.658961304382903,0.62787419197081,0.848462676822421,0.839760257107367
63917,"TX, Harris, 48201210900",48201210900,"+29.8041541,-095.3312673",0.757724990923833,0.612903341087136,0.69224835489365,0.922796303591633,0.465940235107885,0.949542448199679,0.902919262663015
63918,"TX, Harris, 48201211000",48201211000,"+29.7970874,-095.3321704",0.741492413774453,0.549468020298435,0.69224835489365,0.867785606322113,0.466636029165704,0.971554668257664,0.901261803709153
63919,"TX, Harris, 48201211100",48201211100,"+29.7871147,-095.3320351",0.832635667636228,0.761978442669446,0.748967315888089,0.719019819559381,0.892814622257034,0.991052138043075,0.881981667400342
