row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment
1433,"MS, Jefferson",28063,"+31.7336333,-091.0438779",0.661140705520264,0.814454817509359,0.718447505165354,0.86945026972775,0.242210229678593
1434,"MS, Jefferson Davis",28065,"+31.5647338,-089.8266262",0.649527486264869,0.830842151881891,0.631847830190631,0.872265699352922,0.263154263634032
1435,"MS, Jones",28067,"+31.6210444,-089.1672620",0.672956022264328,0.783494162645008,0.499860623648261,0.854879796069108,0.553589506694937
1436,"MS, Kemper",28069,"+32.7501361,-088.6256306",0.696691928965561,0.825658396580814,0.574110333445725,0.893123286620373,0.493875699215331
1437,"MS, Lafayette",28071,"+34.3492982,-089.4859026",0.475270771199871,0.449033288383098,0.35506193841748,0.71365758725359,0.383330270745315
1438,"MS, Lamar",28073,"+31.1971349,-089.5149516",0.474671355477818,0.458447355886752,0.443242289696768,0.571710047307413,0.425285729020341
1439,"MS, Lauderdale",28075,"+32.4039981,-088.6604488",0.679482208777073,0.699537793381847,0.663759253577298,0.856218264957081,0.498413523192065
1440,"MS, Lawrence",28077,"+31.5500087,-090.1075299",0.625870067231649,0.825850027401069,0.543289700830925,0.791646258998277,0.342694281696323
1441,"MS, Leake",28079,"+32.7532680,-089.5225675",0.729456287590357,0.805424684657771,0.828033238296087,0.959829584529912,0.324537642877656
1442,"MS, Lee",28081,"+34.2889645,-088.6808868",0.670279198169579,0.706070224301053,0.623513463628344,0.748761679538741,0.602771425210177
1443,"MS, Leflore",28083,"+33.5497896,-090.2949343",0.732421393249385,0.843281490848561,0.731897885329527,0.803239487342521,0.551266709476931
1444,"MS, Lincoln",28085,"+31.5352155,-090.4535663",0.668896526287672,0.758964462366159,0.550717595966547,0.887022624334336,0.478881422483645
1445,"MS, Lowndes",28087,"+33.4714237,-088.4397227",0.681208576775223,0.728144152260473,0.559920059707736,0.782542057026809,0.654228038105875
1446,"MS, Madison",28089,"+32.6343703,-090.0341603",0.436380147615215,0.356794569731138,0.158344214990316,0.539774372117294,0.690607433622111
1447,"MS, Marion",28091,"+31.2301257,-089.8217357",0.732894121189725,0.970644715329115,0.665580741904025,0.887839462487883,0.407511565037877
1448,"MS, Marshall",28093,"+34.7661897,-089.5042310",0.706284341585483,0.842294453949684,0.561441959964166,0.866574976251552,0.55482597617653
1449,"MS, Monroe",28095,"+33.8900295,-088.4850379",0.657584314462037,0.760475020038655,0.594760200076464,0.835092168662714,0.440009869070316
1450,"MS, Montgomery",28097,"+33.5007144,-089.6396251",0.682446019674382,0.831224635622018,0.73138200450448,0.808368424164446,0.358809014406586
1451,"MS, Neshoba",28099,"+32.7525180,-089.1192743",0.734546484181511,0.901269486910662,0.749785511285189,0.887496924895996,0.399634013634197
1452,"MS, Newton",28101,"+32.4019702,-089.1184115",0.628733614321803,0.839914250423286,0.587004746075224,0.806203984404113,0.281811476384589
1453,"MS, Noxubee",28103,"+33.1062703,-088.5657874",0.705790804921598,0.739271426188236,0.744882495196503,0.892243613382206,0.446765684919446
1454,"MS, Oktibbeha",28105,"+33.4223134,-088.8761514",0.536198088960379,0.485036720428254,0.384489694973362,0.74420701226691,0.531058928172989
1455,"MS, Panola",28107,"+34.3652052,-089.9630654",0.728045298076852,0.905471008395019,0.664104887005723,0.896939179471376,0.44566611743529
1456,"MS, Pearl River",28109,"+30.7737908,-089.5868315",0.625897041443445,0.793670229909938,0.472498622698104,0.692824972875725,0.544594340290012
1457,"MS, Perry",28111,"+31.1693073,-088.9887554",0.57672690168664,0.775455149491629,0.545911784019184,0.686052826353916,0.299487846881831
1458,"MS, Pike",28113,"+31.1775167,-090.3977249",0.746468590677085,0.909399109414601,0.739734963137957,0.88308967159132,0.453650618564464
1459,"MS, Pontotoc",28115,"+34.2270808,-089.0372387",0.675090676857612,0.805490269152445,0.66980218169368,0.790991661548542,0.434078595035782
1460,"MS, Prentiss",28117,"+34.6208655,-088.5222401",0.626816836988391,0.780659324882555,0.587888449030904,0.775634813003773,0.363084761036332
1461,"MS, Quitman",28119,"+34.2526398,-090.2905254",0.732124015804643,0.897516048150695,0.746801646511791,0.848630484122241,0.435547884433844
1462,"MS, Rankin",28121,"+32.2620570,-089.9465517",0.486599859249759,0.468107465422989,0.247548174435795,0.596399286551262,0.634344510588988
1463,"MS, Scott",28123,"+32.4271272,-089.5332094",0.716140594610589,0.897593991717229,0.72943659308427,0.889835813319384,0.347695980321471
1464,"MS, Sharkey",28125,"+32.8924897,-090.8273880",0.632307720959012,0.80621206037085,0.6090876685802,0.640543245671081,0.473387909213917
1465,"MS, Simpson",28127,"+31.9025034,-089.9177072",0.668548818912511,0.825030125472993,0.679388928748203,0.775195266233046,0.394580955195803
1466,"MS, Smith",28129,"+32.0190335,-089.4949726",0.618896733946777,0.726357539854856,0.581771518884471,0.85517118184599,0.31228669520179
1467,"MS, Stone",28131,"+30.7901840,-089.1122970",0.599169315051871,0.719991187808069,0.603028662442731,0.688941690577677,0.384715719379009
1468,"MS, Sunflower",28133,"+33.6055289,-090.5950901",0.695907034687311,0.811216225977994,0.732836115730739,0.759830645860114,0.479745151180398
1469,"MS, Tallahatchie",28135,"+33.9558908,-090.1728334",0.666447001364359,0.805562724985675,0.752383192367691,0.818294500037805,0.289547588066264
1470,"MS, Tate",28137,"+34.6495534,-089.9431049",0.672991083366239,0.803679558839873,0.576918957949062,0.829043213051406,0.482322603624614
1471,"MS, Tippah",28139,"+34.7636183,-088.9188185",0.644729275261767,0.778310270869553,0.660928109483337,0.762048696883437,0.377630023810741
1472,"MS, Tishomingo",28141,"+34.7376991,-088.2360673",0.658561438696069,0.836825799330164,0.616490161358049,0.830536038355038,0.350393755741025
1473,"MS, Tunica",28143,"+34.6522011,-090.3717697",0.741907178958472,0.733650322811818,0.792144220819639,0.720411073894584,0.721423098307849
1474,"MS, Union",28145,"+34.4891011,-089.0022997",0.645470710093389,0.724034122555685,0.559485861969955,0.81087322434035,0.487489631507568
1475,"MS, Walthall",28147,"+31.1644920,-090.1034306",0.63493951125841,0.831547739480559,0.637544502732258,0.808696558315477,0.261969244505344
1476,"MS, Warren",28149,"+32.3570054,-090.8517913",0.667826275854916,0.726604498920696,0.563967056448102,0.791995547846483,0.588738000204384
1477,"MS, Washington",28151,"+33.2731314,-090.9444296",0.786606751861599,0.88864168613012,0.780443745209276,0.799805371674544,0.677536204432455
1478,"MS, Wayne",28153,"+31.6447604,-088.6820566",0.608847135744071,0.719231748893662,0.61209596987209,0.769064793740105,0.334996030470428
1479,"MS, Webster",28155,"+33.6120482,-089.2838356",0.517456116030871,0.656110227212155,0.468504674172357,0.729593918644518,0.215615644094453
1480,"MS, Wilkinson",28157,"+31.1602492,-091.3255665",0.688444293204029,0.828293219960723,0.678612041930054,0.863880153096705,0.382991757828632
1481,"MS, Winston",28159,"+33.0787236,-089.0373913",0.69415806372577,0.761850825597105,0.671092213483855,0.884937544709459,0.458751671112662
1482,"MS, Yalobusha",28161,"+34.0306685,-089.7037930",0.579641290324357,0.725888881958807,0.523290310624704,0.789638109160672,0.279747859553246
1483,"MS, Yazoo",28163,"+32.7656747,-090.3879282",0.751027865315824,0.891883549795513,0.803803448630881,0.853293434563346,0.455131028273554
1484,"MO, Adair",29001,"+40.1906655,-092.6035922",0.427855362786141,0.333543416405035,0.376015310388263,0.657058267761541,0.344804456589724
1485,"MO, Andrew",29003,"+39.9888628,-094.8035511",0.412979428430467,0.313055499613794,0.306259061970715,0.535386159983948,0.497216992153411
1486,"MO, Atchison",29005,"+40.4318460,-095.4375546",0.442401241097825,0.402905386893589,0.373027807871943,0.483151923491081,0.510519846134687
1487,"MO, Audrain",29007,"+39.2144798,-091.8434148",0.559254950040154,0.601045229210227,0.569018172468851,0.64016854806006,0.426787850421479
1488,"MO, Barry",29009,"+36.6993775,-093.8343258",0.58524959885993,0.652037904219572,0.633160818625796,0.758418030552652,0.297381642041701
1489,"MO, Barton",29011,"+37.5007989,-094.3440893",0.559680946213701,0.578726710210928,0.467438533092777,0.654711432210473,0.537847109340624
1490,"MO, Bates",29013,"+38.2572171,-094.3392459",0.521774738250718,0.576842207237091,0.511096308785907,0.535452271871973,0.4637081651079
1491,"MO, Benton",29015,"+38.3010358,-093.2879421",0.549002142688531,0.656144889221367,0.543168091655025,0.718397824574437,0.278297765303297
1492,"MO, Bollinger",29017,"+37.3183491,-090.0246011",0.53700971824847,0.6026022773568,0.558623269723915,0.746640961966708,0.240172363946459
1493,"MO, Boone",29019,"+38.9896570,-092.3107786",0.395397753000848,0.300431674572307,0.291623838481511,0.459590831294918,0.529944667654656
1494,"MO, Buchanan",29021,"+39.6603695,-094.8081728",0.605391038199155,0.655335026917013,0.695844803902457,0.520229945752456,0.550154376224693
1495,"MO, Butler",29023,"+36.7151802,-090.4031300",0.716131489542901,0.810021832960789,0.663562383083966,0.868675537345971,0.52226620478088
1496,"MO, Caldwell",29025,"+39.6589977,-093.9791785",0.610567720984276,0.58472285555716,0.60644991386376,0.791101385895935,0.459996728620247
1497,"MO, Callaway",29027,"+38.8359656,-091.9240894",0.486505021243849,0.420284938048939,0.387784606480521,0.712179838629382,0.425770701816555
1498,"MO, Camden",29029,"+38.0319950,-092.7651375",0.428175643195522,0.48696952969085,0.384447881811198,0.487976096591469,0.353309064688573
1499,"MO, Cape Girardeau",29031,"+37.3838819,-089.6849079",0.541257253764285,0.449576088771089,0.400626592581495,0.63150031520413,0.683326018500425
1500,"MO, Carroll",29033,"+39.4273754,-093.5002266",0.466820810012348,0.457423977385893,0.285051948294977,0.650396686371175,0.474410627997345
1501,"MO, Carter",29035,"+36.9447832,-090.9456257",0.542393997387214,0.573161986543802,0.649382122984776,0.691668820652927,0.255363059367352
1502,"MO, Cass",29037,"+38.6471588,-094.3542424",0.434029323206237,0.397714371340643,0.299452666946228,0.454352785654438,0.58459746888364
1503,"MO, Cedar",29039,"+37.7336549,-093.8500144",0.507863746759611,0.620427267745213,0.551927277224075,0.598292076181325,0.26080836588783
1504,"MO, Chariton",29041,"+39.5179685,-092.9616205",0.485272261658847,0.495138550986574,0.41883404486736,0.682542931453734,0.344573519327718
1505,"MO, Christian",29043,"+36.9697388,-093.1876139",0.427181765181209,0.377299802512575,0.415807724789355,0.453709395048222,0.461910138374686
1506,"MO, Clark",29045,"+40.4072748,-091.7294720",0.467001306668613,0.545015169124859,0.403155542307271,0.632375057212391,0.287459458029933
1507,"MO, Clay",29047,"+39.3155512,-094.4215023",0.468761601578824,0.352889612418025,0.333810044229712,0.391404979973645,0.796941769693912
1508,"MO, Clinton",29049,"+39.6087233,-094.3958028",0.437233087466557,0.386000409505635,0.396332644706575,0.564792830111163,0.401806465542857
1509,"MO, Cole",29051,"+38.5068473,-092.2714039",0.460907242381165,0.35335783655734,0.390731087790213,0.574692944226831,0.524847100950275
1510,"MO, Cooper",29053,"+38.8453861,-092.8123231",0.525993517234407,0.474976169293312,0.426703793175471,0.686616328172423,0.515677778296421
1511,"MO, Crawford",29055,"+37.9665605,-091.3139328",0.645067835592209,0.709337607497124,0.584538496545758,0.791897582971646,0.494497655354308
1512,"MO, Dade",29057,"+37.4323495,-093.8548780",0.528934438962058,0.601623856115073,0.557053565740534,0.716829608747889,0.240230725244733
1513,"MO, Dallas",29059,"+37.6835832,-093.0338115",0.577353015813353,0.645167311560551,0.626174143372324,0.800725445393812,0.237345162926725
1514,"MO, Daviess",29061,"+39.9628387,-093.9700530",0.54937379835363,0.568348233460462,0.583042982997383,0.66410849744215,0.381995479514527
1515,"MO, DeKalb",29063,"+39.8946645,-094.4071901",0.515899564693847,0.440032981947133,0.477218658065149,0.678897895724271,0.467448723038836
1516,"MO, Dent",29065,"+37.6032500,-091.4959157",0.613213892007283,0.809413876022713,0.580376799035658,0.803401767477092,0.259663125493672
1517,"MO, Douglas",29067,"+36.9465168,-092.5158918",0.570070960784531,0.714395830492451,0.536519765703318,0.909526579512091,0.119841667430262
1518,"MO, Dunklin",29069,"+36.1530246,-090.0622538",0.79901854601175,0.868131755402331,0.854606542670872,0.894016411412173,0.579319474561624
1519,"MO, Franklin",29071,"+38.4083125,-091.0734098",0.466446549087423,0.4300272906736,0.314226140131462,0.465801760858775,0.655731004685855
1520,"MO, Gasconade",29073,"+38.4411826,-091.5057795",0.41420833941336,0.488237526295641,0.290651185590444,0.587528089721258,0.290416556046099
1521,"MO, Gentry",29075,"+40.2093789,-094.4041102",0.441892150355199,0.504160952601717,0.498349961065226,0.550378464395646,0.214679223358207
1522,"MO, Greene",29077,"+37.2581957,-093.3406409",0.56667240470482,0.50648886174856,0.421624111058114,0.536229836463653,0.802346809548955
1523,"MO, Grundy",29079,"+40.1125409,-093.5650538",0.51386531418455,0.560044587226764,0.442124946045002,0.616729581816644,0.436562141649789
1524,"MO, Harrison",29081,"+40.3456200,-093.9925818",0.543578223956,0.562997572452965,0.587769236624297,0.701914318961866,0.321631767784872
1525,"MO, Henry",29083,"+38.3864909,-093.7926278",0.542326370245481,0.604828502608328,0.470617265910802,0.634830684651888,0.459029027810905
1526,"MO, Hickory",29085,"+37.9367003,-093.3228345",0.497058632156591,0.563430272057299,0.550214179186287,0.718172823055642,0.156417254327134
1527,"MO, Holt",29087,"+40.0957240,-095.2190716",0.526759147512093,0.445248887556277,0.437150810951525,0.682129991224755,0.542506900315816
1528,"MO, Howard",29089,"+39.1433650,-092.6959255",0.404248815736396,0.416618429670191,0.487635349002242,0.547043657117707,0.165697827155446
1529,"MO, Howell",29091,"+36.7743685,-091.8873677",0.640688638124768,0.759956798605577,0.63773204043231,0.835653689940046,0.329412023521137
1530,"MO, Iron",29093,"+37.6259598,-090.6996270",0.571289011795057,0.736609344382691,0.60452079820087,0.692403524098788,0.251622380497878
1531,"MO, Jackson",29095,"+39.0072333,-094.3425074",0.613608566870671,0.500675815813154,0.600359403921153,0.555686456843112,0.797712590905266
1532,"MO, Jasper",29097,"+37.2008646,-094.3388687",0.603371647186027,0.548636317513312,0.527358311127308,0.654316956494637,0.683175003608851
1533,"MO, Jefferson",29099,"+38.2574144,-090.5431382",0.488061718817173,0.48064078473582,0.383551767079972,0.459646965836952,0.628407357615947
1534,"MO, Johnson",29101,"+38.7458799,-093.8059991",0.399587311269665,0.368147484202428,0.41065895477832,0.419919312388001,0.39962349370991
1535,"MO, Knox",29103,"+40.1367764,-092.1468094",0.51221173836198,0.474038264944203,0.515076940432254,0.770218497714936,0.289513250356527
1536,"MO, Laclede",29105,"+37.6596901,-092.5948322",0.616248326936094,0.716159413163448,0.664642486027146,0.591285630266906,0.492905778286874
1537,"MO, Lafayette",29107,"+39.0687048,-093.8026388",0.549306269253256,0.579589433697564,0.462398560055545,0.615585673816372,0.539651409443542
1538,"MO, Lawrence",29109,"+37.1061352,-093.8332618",0.643104676420044,0.694627110364402,0.586137361087858,0.787692134438214,0.503962099789701
1539,"MO, Lewis",29111,"+40.0845592,-091.7288031",0.498296235500977,0.494781303681627,0.399681697788562,0.672729835365489,0.42599210516823
1540,"MO, Lincoln",29113,"+39.0585680,-090.9577713",0.496771415868033,0.497273731469682,0.477470821228177,0.574342717041462,0.437998393732811
1541,"MO, Linn",29115,"+39.8644404,-093.1080190",0.470834393954007,0.435437605694562,0.327124292250706,0.746141683761958,0.374633994108801
1542,"MO, Livingston",29117,"+39.7785870,-093.5482013",0.534500624433582,0.475127781190528,0.466471781323142,0.689620247458248,0.506782687762408
1543,"MO, McDonald",29119,"+36.6302180,-094.3439556",0.672612462725114,0.722164274701283,0.716389045198772,0.882990730332936,0.368905800667464
1544,"MO, Macon",29121,"+39.8297950,-092.5643400",0.530755739435348,0.535956988867245,0.515175146850908,0.651573491359419,0.420317330663819
1545,"MO, Madison",29123,"+37.4732347,-090.3454526",0.551456113216567,0.591220216335528,0.589941004006368,0.722565421830437,0.302097810693934
1546,"MO, Maries",29125,"+38.1626154,-091.9236010",0.494825674465447,0.498270366034519,0.488287095792683,0.689334653878748,0.303410582155836
1547,"MO, Marion",29127,"+39.8075383,-091.6353791",0.583621231402768,0.587230342417241,0.539561787251641,0.631633599061511,0.57605919688068
1548,"MO, Mercer",29129,"+40.4214135,-093.5676313",0.427432165709232,0.45383845725466,0.375713559214603,0.666885381937569,0.213291264430096
1549,"MO, Miller",29131,"+38.2167197,-092.4298711",0.509945187103589,0.561645755967661,0.562653860829252,0.573789468111937,0.341691663505505
1550,"MO, Mississippi",29133,"+36.8262640,-089.2959286",0.700727349319392,0.730449881250949,0.767042351925054,0.671128780830812,0.634288383270753
1551,"MO, Moniteau",29135,"+38.6330371,-092.5836417",0.408586170878823,0.4013681254771,0.427935438691322,0.559705710745181,0.24533540860169
1552,"MO, Monroe",29137,"+39.4982695,-092.0064582",0.49562503604383,0.484308595997892,0.513558116963336,0.653217721291084,0.331415709923009
1553,"MO, Montgomery",29139,"+38.9351623,-091.4654372",0.596083909904118,0.598557719089188,0.644260076831189,0.652619982064713,0.488897861631383
1554,"MO, Morgan",29141,"+38.4208069,-092.8748352",0.571353200415713,0.67091373361654,0.585847747624374,0.78244229505602,0.246209025365919
1555,"MO, New Madrid",29143,"+36.5942608,-089.6559485",0.740990096504005,0.764882029598341,0.75072998273272,0.645214097365278,0.803134276319679
1556,"MO, Newton",29145,"+36.9080167,-094.3347407",0.606393155714955,0.635709788964486,0.458720658730791,0.779307151043641,0.551835024120901
1557,"MO, Nodaway",29147,"+40.3604838,-094.8832814",0.423962716911344,0.396931675433125,0.441438223488608,0.571278634591339,0.286202334132304
1558,"MO, Oregon",29149,"+36.6848672,-091.4029021",0.588435401134012,0.683039839467727,0.597134006708401,0.893896881760603,0.179670876599317
1559,"MO, Osage",29151,"+38.4642535,-091.8595036",0.363407755819958,0.276678298210855,0.316625963981975,0.574887090748386,0.285439670338617
1560,"MO, Ozark",29153,"+36.6496431,-092.4585804",0.576015144200853,0.633489607948312,0.599220262174122,0.961833744090556,0.109516962590423
1561,"MO, Pemiscot",29155,"+36.2099162,-089.7859419",0.748450569841346,0.834554695954541,0.821234761992484,0.742214783673857,0.595798037744504
1562,"MO, Perry",29157,"+37.7111296,-089.8021249",0.467090812401064,0.375712071537105,0.386147004617062,0.674138754895704,0.432365418554387
1563,"MO, Pettis",29159,"+38.7273667,-093.2852073",0.558063795846436,0.549393828492003,0.635100446999331,0.548393593152701,0.499367314741707
1564,"MO, Phelps",29161,"+37.8663263,-091.7903492",0.503399966809056,0.571985763772661,0.508552059215232,0.484714887074155,0.448347157174177
1565,"MO, Pike",29163,"+39.3441784,-091.1710415",0.554881286194767,0.549556278723613,0.54752724656705,0.626121850303084,0.496319769185323
1566,"MO, Platte",29165,"+39.3786957,-094.7614717",0.380935500901886,0.219288279411888,0.256136066255567,0.315407764230894,0.732909893709196
1567,"MO, Polk",29167,"+37.6167611,-093.4008166",0.509380766567811,0.530202842450949,0.567183492676478,0.592047598752673,0.348089132391143
1568,"MO, Pulaski",29169,"+37.8248346,-092.2070224",0.465142356954974,0.486183024732327,0.55989652096437,0.560122267702656,0.254367614420543
1569,"MO, Putnam",29171,"+40.4786055,-093.0145314",0.469014101787537,0.495224768681841,0.46961970742626,0.751643564846207,0.159568366195839
1570,"MO, Ralls",29173,"+39.5534554,-091.5247867",0.443648691219689,0.404331731974257,0.342976306399406,0.495689494373545,0.531597232131548
1571,"MO, Randolph",29175,"+39.4416013,-092.4927245",0.554699950443672,0.543566398121158,0.570684625486087,0.633714437673227,0.470834340494216
1572,"MO, Ray",29177,"+39.3084005,-093.9957462",0.469585971480636,0.468816806507756,0.434289370735996,0.602517858492843,0.37271985018595
1573,"MO, Reynolds",29179,"+37.3608568,-090.9695158",0.53859165944782,0.64391751449013,0.609131040199461,0.746358632822163,0.154959450279525
1574,"MO, Ripley",29181,"+36.6489017,-090.8670597",0.609406623497319,0.760103181515166,0.631699761094609,0.88811440891013,0.157709142469372
1575,"MO, St. Charles",29183,"+38.7811023,-090.6749153",0.376604317969405,0.213187188435787,0.138289254008056,0.376397461730034,0.778543367703744
1576,"MO, St. Clair",29185,"+38.0390688,-093.7730765",0.568945739511833,0.601848067918037,0.632974465830443,0.722969612401827,0.317990811897026
1577,"MO, Ste. Genevieve",29186,"+37.8901797,-090.1811702",0.544303127333844,0.502330490171175,0.409668208006349,0.725342605060602,0.539871206097251
1578,"MO, St. Francois",29187,"+37.8107068,-090.4738684",0.553380289639256,0.646800271548789,0.575164273562514,0.598377244707067,0.393179368738651
1579,"MO, St. Louis",29189,"+38.6407022,-090.4459541",0.465516656638518,0.323873007891604,0.366158175890165,0.419145148008555,0.752890294763747
1580,"MO, Saline",29195,"+39.1358403,-093.2041639",0.575336951665965,0.531904287121205,0.580866953488338,0.670571881249809,0.518004684804508
1581,"MO, Schuyler",29197,"+40.4693611,-092.5190156",0.497495539600695,0.538515221097704,0.509183219026277,0.723232079503808,0.219051638774991
1582,"MO, Scotland",29199,"+40.4476855,-092.1428235",0.53387558014832,0.668466255118513,0.51876156957302,0.729164396996581,0.219110098905164
1583,"MO, Scott",29201,"+37.0477927,-089.5680975",0.662946265712645,0.711986815808351,0.659684890947249,0.607117021393152,0.672996334701826
1584,"MO, Shannon",29203,"+37.1519796,-091.3983635",0.596564676962669,0.675688527821258,0.659681035535799,0.886092987482861,0.164796157010756
1585,"MO, Shelby",29205,"+39.7975309,-092.0887194",0.508348252065083,0.495044283693482,0.504515693137967,0.681622471008762,0.35221056042012
1586,"MO, Stoddard",29207,"+36.8554282,-089.9417354",0.638986067410762,0.6862631949094,0.524892280134815,0.734845211131789,0.609943583467045
1587,"MO, Stone",29209,"+36.7478573,-093.4677823",0.44951033896154,0.626891912335349,0.361138595440581,0.562671834799081,0.24733901327115
1588,"MO, Sullivan",29211,"+40.2095870,-093.1097826",0.420209698078589,0.507199195528034,0.269285074500527,0.741674521348537,0.162680000937259
1589,"MO, Taney",29213,"+36.6498267,-093.0428188",0.542650782273719,0.646630842124877,0.558596110824209,0.614150319697533,0.351225856448256
1590,"MO, Texas",29215,"+37.3142565,-091.9644783",0.659451661500911,0.7414381252608,0.75898621398661,0.906312181773183,0.23107012498305
1591,"MO, Vernon",29217,"+37.8501957,-094.3415972",0.556601649313658,0.653371857803141,0.469149875769061,0.544295642164136,0.559589221518292
1592,"MO, Warren",29219,"+38.7619020,-091.1593065",0.503551395412106,0.485416794319465,0.624685771598591,0.44486973754021,0.459233278190157
1593,"MO, Washington",29221,"+37.9423150,-090.8970558",0.661378213165976,0.833452988840737,0.551420052952627,0.93305994442498,0.32757986644556
1594,"MO, Wayne",29223,"+37.1138253,-090.4608682",0.645571085897261,0.70665373400118,0.745467914519906,0.848242350577699,0.28192034449026
1595,"MO, Webster",29225,"+37.2808043,-092.8760795",0.610503554480821,0.622562137616609,0.573523544201414,0.767639834595044,0.478288701510218
1596,"MO, Worth",29227,"+40.4804817,-094.4191286",0.416608263041752,0.459257256288516,0.430256126654374,0.64686146219168,0.130058207032437
1597,"MO, Wright",29229,"+37.2676356,-092.4800104",0.651592020526707,0.75881580457464,0.740997852996427,0.857249676809364,0.249304747726398
1598,"MO, St. Louis",29510,"+38.6356988,-090.2445816",0.683725582339332,0.679026574138161,0.641016982473695,0.577365036910963,0.837493735834511
1599,"MT, Beaverhead",30001,"+45.1338633,-112.8928694",0.248927794667427,0.187498415164127,0.321985903888903,0.255474072792689,0.230752786823989
1600,"MT, Big Horn",30003,"+45.4078690,-107.5181625",0.590396710357765,0.629553420008881,0.696099078857412,0.529285206691797,0.506649135872971
1601,"MT, Blaine",30005,"+48.4282823,-108.9676475",0.520232237248244,0.611082768084728,0.658899763927079,0.502948413771289,0.30799800320988
1602,"MT, Broadwater",30007,"+46.3344755,-111.4961030",0.325881897307531,0.310758606875109,0.341846777576712,0.282213879559331,0.368708325218971
1603,"MT, Carbon",30009,"+45.2244745,-109.0285509",0.315835843490249,0.246124121297258,0.311652678511381,0.293210071642405,0.41235650250995
1604,"MT, Carter",30011,"+45.5168247,-104.5153243",0.300876272326004,0.33400405670586,0.248908859892959,0.355188487148468,0.265403685556729
1605,"MT, Cascade",30013,"+47.3164427,-111.3505710",0.45631134181329,0.391564552126792,0.569062076005332,0.362393394969325,0.502225344151709
1606,"MT, Chouteau",30015,"+47.8868370,-110.4361888",0.388416307798222,0.301199611789354,0.483306455234421,0.343794433001048,0.425364731168066
1607,"MT, Custer",30017,"+46.2614807,-105.5505080",0.34126642074506,0.313168253740606,0.382242300286913,0.332055923303818,0.337599205648901
1608,"MT, Daniels",30019,"+48.7944290,-105.5417385",0.301935343584071,0.288097338374653,0.293125153205716,0.403311963306871,0.223206919449044
1609,"MT, Dawson",30021,"+47.2724248,-104.9010267",0.323272648945607,0.233089391248647,0.245326414098063,0.457470623327266,0.357204167108451
1610,"MT, Deer Lodge",30023,"+46.0990592,-113.1391079",0.448361088457137,0.449769262083001,0.547859777302013,0.556334720071065,0.239480594372468
1611,"MT, Fallon",30025,"+46.3181841,-104.4057182",0.236228637074179,0.265121028807924,0.229041849617044,0.187412452230388,0.263339217641359
1612,"MT, Fergus",30027,"+47.2229967,-109.2232798",0.393929921117485,0.306339803318604,0.47653536239125,0.466803069324051,0.326041449436033
1613,"MT, Flathead",30029,"+48.3146961,-114.0543188",0.309397553676028,0.259840610497938,0.30585091549549,0.273844216318446,0.398054472392239
1614,"MT, Gallatin",30031,"+45.5355586,-111.1734431",0.230113915804229,0.192233765835981,0.115606499193536,0.101066665480959,0.511548732706439
1615,"MT, Garfield",30033,"+47.2811742,-106.9822116",0.258973496665039,0.318853469553198,0.0951125699946143,0.351829765146671,0.270098181965672
1616,"MT, Glacier",30035,"+48.7056706,-112.9905023",0.520504269737804,0.636089364936271,0.705915519319509,0.460321376132715,0.279690818562721
1617,"MT, Golden Valley",30037,"+46.3806243,-109.1745855",0.342721332104086,0.343749032778942,0.224191586593499,0.478439229889344,0.324505479154559
1618,"MT, Granite",30039,"+46.3953581,-113.4256827",0.261115998446601,0.269084230682838,0.247609210615976,0.303191244446174,0.224579308041418
1619,"MT, Hill",30041,"+48.6283314,-110.1063715",0.346644590762827,0.348947932989657,0.391568542890207,0.312266725505571,0.333795161665871
1620,"MT, Jefferson",30043,"+46.1265574,-112.0567713",0.295500877117378,0.145330575308697,0.385375656357658,0.292000856268646,0.35929642053451
1621,"MT, Judith Basin",30045,"+47.0325580,-110.3053200",0.314665319983505,0.217003633103537,0.231229630281396,0.498107669597702,0.312320346951383
1622,"MT, Lake",30047,"+47.6429007,-114.0836866",0.47432622594564,0.467999986729193,0.720169102347354,0.40160747939295,0.307528335313061
1623,"MT, Lewis and Clark",30049,"+47.1221333,-112.3829537",0.314243860121303,0.192937483824964,0.291997136357902,0.336491835640198,0.435548984662147
1624,"MT, Liberty",30051,"+48.5596541,-111.0369242",0.372624209143937,0.447886837936058,0.473227968979646,0.321457797786569,0.247924231873475
1625,"MT, Lincoln",30053,"+48.5422316,-115.4043432",0.380672125380469,0.480895759131085,0.512885509144019,0.400517429341647,0.128389803905127
1626,"MT, McCone",30055,"+47.6296277,-105.7572220",0.345328781561515,0.258287981865004,0.362376125177694,0.457970293229649,0.302680725973714
1627,"MT, Madison",30057,"+45.3192879,-111.9173279",0.221977316048601,0.160526303318974,0.196630128358881,0.384810971480704,0.145941861035844
1628,"MT, Meagher",30059,"+46.5857058,-110.9217812",0.301077467550724,0.447847466298123,0.251992831059907,0.421339366437301,0.0831302064075652
1629,"MT, Mineral",30061,"+47.1552126,-115.0645501",0.467597899687185,0.463607431880404,0.563294743327844,0.540210819883632,0.303278603656859
1630,"MT, Missoula",30063,"+47.0272626,-113.8926807",0.343387574168176,0.225261929952975,0.340223436203274,0.202325774711862,0.605739155804593
