row#,Name,FIPS,Source,ToxPi Score,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
1508,"MO, Clinton",29049,"+39.6087233,-094.3958028",0.518333534921794,0.386116120284762,0.768886670467734,0.399997814012887
1509,"MO, Cole",29051,"+38.5068473,-092.2714039",0.440775571974781,0.386032333453328,0.595000834710862,0.341293547760152
1510,"MO, Cooper",29053,"+38.8453861,-092.8123231",0.477495369551894,0.371422896352951,0.68130342554904,0.37975978675369
1511,"MO, Crawford",29055,"+37.9665605,-091.3139328",0.512682279057966,0.563237663834183,0.5477741641652,0.427035009174515
1512,"MO, Dade",29057,"+37.4323495,-093.8548780",0.569326778605353,0.505026962285582,0.716431947877469,0.486521425653008
1513,"MO, Dallas",29059,"+37.6835832,-093.0338115",0.515798284169553,0.431486682632747,0.600664806176901,0.51524336369901
1514,"MO, Daviess",29061,"+39.9628387,-093.9700530",0.53795973651401,0.369692199329372,0.737274978657655,0.506912031555004
1515,"MO, DeKalb",29063,"+39.8946645,-094.4071901",0.509689053668643,0.356072195340249,0.737313560988469,0.435681404677212
1516,"MO, Dent",29065,"+37.6032500,-091.4959157",0.592793579681841,0.562198077026904,0.667775592786046,0.548407069232574
1517,"MO, Douglas",29067,"+36.9465168,-092.5158918",0.542518502267574,0.469035285054511,0.640758279716032,0.517761942032179
1518,"MO, Dunklin",29069,"+36.1530246,-090.0622538",0.532287663842054,0.542357459676359,0.637974963488206,0.416530568361597
1519,"MO, Franklin",29071,"+38.4083125,-091.0734098",0.457166720627971,0.459141876140099,0.561140535769748,0.351217749974067
1520,"MO, Gasconade",29073,"+38.4411826,-091.5057795",0.46238703660068,0.500210431309228,0.510103072866286,0.376847605626526
1521,"MO, Gentry",29075,"+40.2093789,-094.4041102",0.546880547874021,0.344418571902606,0.827426568206409,0.468796503513049
1522,"MO, Greene",29077,"+37.2581957,-093.3406409",0.427665896591181,0.45604813513012,0.530335469414347,0.296614085229077
1523,"MO, Grundy",29079,"+40.1125409,-093.5650538",0.526409295416316,0.368030874495126,0.726743968306944,0.484453043446877
1524,"MO, Harrison",29081,"+40.3456200,-093.9925818",0.574578479917413,0.352299230739789,0.823798517050783,0.547637691961668
1525,"MO, Henry",29083,"+38.3864909,-093.7926278",0.556678736873289,0.456155300566992,0.734605533085622,0.479275376967253
1526,"MO, Hickory",29085,"+37.9367003,-093.3228345",0.567716209333013,0.477952300297198,0.720982600246075,0.504213727455766
1527,"MO, Holt",29087,"+40.0957240,-095.2190716",0.518465011790827,0.383617597203338,0.796532530492534,0.375244907676608
1528,"MO, Howard",29089,"+39.1433650,-092.6959255",0.506678005955643,0.37870966182074,0.658284894433916,0.483039461612273
1529,"MO, Howell",29091,"+36.7743685,-091.8873677",0.532553182433108,0.492563502575402,0.51957857712662,0.585517467597301
1530,"MO, Iron",29093,"+37.6259598,-090.6996270",0.547339973240626,0.64675861355232,0.527807538741735,0.467453767427824
1531,"MO, Jackson",29095,"+39.0072333,-094.3425074",0.367077852596157,0.364117295213849,0.502057497688826,0.235058764885796
1532,"MO, Jasper",29097,"+37.2008646,-094.3388687",0.451378246562215,0.476354444589505,0.526763436615976,0.351016858481165
1533,"MO, Jefferson",29099,"+38.2574144,-090.5431382",0.415751685004771,0.434728549630475,0.492237743707833,0.320288761676003
1534,"MO, Johnson",29101,"+38.7458799,-093.8059991",0.475469971595853,0.37240199717958,0.661486144877236,0.392521772730744
1535,"MO, Knox",29103,"+40.1367764,-092.1468094",0.502247961538521,0.406881236577198,0.692671111056031,0.407191536982334
1536,"MO, Laclede",29105,"+37.6596901,-092.5948322",0.537816765913029,0.42113765233718,0.722383886751843,0.469928758650064
1537,"MO, Lafayette",29107,"+39.0687048,-093.8026388",0.526310430111988,0.43849068181723,0.706315070110438,0.434125538408294
1538,"MO, Lawrence",29109,"+37.1061352,-093.8332618",0.54050167233498,0.466065246886802,0.694186410584259,0.46125335953388
1539,"MO, Lewis",29111,"+40.0845592,-091.7288031",0.515511218983266,0.418689805408503,0.699326933595012,0.428516917946283
1540,"MO, Lincoln",29113,"+39.0585680,-090.9577713",0.500681515271478,0.440445444214739,0.636283547682751,0.425315553916943
1541,"MO, Linn",29115,"+39.8644404,-093.1080190",0.519472975320176,0.41624662447527,0.701176976882239,0.440995324603018
1542,"MO, Livingston",29117,"+39.7785870,-093.5482013",0.468882943348389,0.422374444569078,0.637679917447843,0.346594468028246
1543,"MO, McDonald",29119,"+36.6302180,-094.3439556",0.53910204735695,0.445383004916771,0.710022251049092,0.461900886104986
1544,"MO, Macon",29121,"+39.8297950,-092.5643400",0.507525544130829,0.369442641554879,0.723282611223612,0.429851379613998
1545,"MO, Madison",29123,"+37.4732347,-090.3454526",0.537732555230777,0.617273991272672,0.546427271612231,0.449496402807428
1546,"MO, Maries",29125,"+38.1626154,-091.9236010",0.519113184313163,0.445134780992831,0.638442767230759,0.473762004715899
1547,"MO, Marion",29127,"+39.8075383,-091.6353791",0.436192194157416,0.428290045935072,0.551752439734481,0.328534096802695
1548,"MO, Mercer",29129,"+40.4214135,-093.5676313",0.535117587899868,0.335946169417529,0.749890822094022,0.519515772188053
1549,"MO, Miller",29131,"+38.2167197,-092.4298711",0.515145710426107,0.439044537810636,0.613748088475274,0.492644504992412
1550,"MO, Mississippi",29133,"+36.8262640,-089.2959286",0.556539170411668,0.588873195183292,0.689760629455071,0.390983686596642
1551,"MO, Moniteau",29135,"+38.6330371,-092.5836417",0.534957621987263,0.390959637631093,0.774394357683589,0.439518870647106
1552,"MO, Monroe",29137,"+39.4982695,-092.0064582",0.507920860064128,0.41665147468699,0.712877038258411,0.394234067246983
1553,"MO, Montgomery",29139,"+38.9351623,-091.4654372",0.491867810479743,0.448325060088958,0.624618706667447,0.402659664682824
1554,"MO, Morgan",29141,"+38.4208069,-092.8748352",0.534245765650408,0.41345252281244,0.657486062412581,0.531798711726203
1555,"MO, New Madrid",29143,"+36.5942608,-089.6559485",0.589902068900517,0.574170400634406,0.728341493608655,0.467194312458491
1556,"MO, Newton",29145,"+36.9080167,-094.3347407",0.502886731782408,0.437539504233416,0.650473207923088,0.42064748319072
1557,"MO, Nodaway",29147,"+40.3604838,-094.8832814",0.514328467889506,0.327027430370385,0.760385654267077,0.455572319031054
1558,"MO, Oregon",29149,"+36.6848672,-091.4029021",0.57592154441074,0.519064285914048,0.592940035517358,0.615760311800813
1559,"MO, Osage",29151,"+38.4642535,-091.8595036",0.506892092711358,0.417174265323871,0.679096200645477,0.424405812164727
1560,"MO, Ozark",29153,"+36.6496431,-092.4585804",0.56722154928333,0.480895664738572,0.673552940514691,0.547216042596727
1561,"MO, Pemiscot",29155,"+36.2099162,-089.7859419",0.537407464484374,0.547649999043696,0.764664320915746,0.299908073493681
1562,"MO, Perry",29157,"+37.7111296,-089.8021249",0.519470896062451,0.509920188805134,0.647030245249682,0.401462254132537
1563,"MO, Pettis",29159,"+38.7273667,-093.2852073",0.430278884524389,0.398448655078288,0.596448367946283,0.295939630548597
1564,"MO, Phelps",29161,"+37.8663263,-091.7903492",0.488350699278648,0.43600833693652,0.540886147919791,0.488157612979633
1565,"MO, Pike",29163,"+39.3441784,-091.1710415",0.538588645862689,0.458671970684255,0.73464391831775,0.422450048586061
1566,"MO, Platte",29165,"+39.3786957,-094.7614717",0.423757484122823,0.344536000627691,0.591146955963746,0.335589495777033
1567,"MO, Polk",29167,"+37.6167611,-093.4008166",0.567813759438766,0.448053143410045,0.734179609401372,0.52120852550488
1568,"MO, Pulaski",29169,"+37.8248346,-092.2070224",0.477018138645944,0.360713658613192,0.572470399808123,0.497870357516517
1569,"MO, Putnam",29171,"+40.4786055,-093.0145314",0.544000107218985,0.361784146036888,0.770238954718679,0.49997722090139
1570,"MO, Ralls",29173,"+39.5534554,-091.5247867",0.480521058186595,0.405900191123771,0.615301465708967,0.420361517727046
1571,"MO, Randolph",29175,"+39.4416013,-092.4927245",0.464671630167579,0.435285507876094,0.601442520436051,0.357286862190591
1572,"MO, Ray",29177,"+39.3084005,-093.9957462",0.509454057460862,0.456460608932647,0.656025448647817,0.415876114802124
1573,"MO, Reynolds",29179,"+37.3608568,-090.9695158",0.50865386348874,0.588203408974684,0.419623509916066,0.518134671575469
1574,"MO, Ripley",29181,"+36.6489017,-090.8670597",0.582862361035425,0.568055099306203,0.568400478725764,0.612131505074308
1575,"MO, St. Charles",29183,"+38.7811023,-090.6749153",0.386485792910682,0.374471865564311,0.541875770867988,0.243109742299748
1576,"MO, St. Clair",29185,"+38.0390688,-093.7730765",0.530066159618558,0.46978227229455,0.636344524455639,0.484071682105486
1577,"MO, Ste. Genevieve",29186,"+37.8901797,-090.1811702",0.488246953188067,0.472544040083996,0.601345856739411,0.390850962740795
1578,"MO, St. Francois",29187,"+37.8107068,-090.4738684",0.476495395279686,0.581967277802834,0.481972585739324,0.365546322296901
1579,"MO, St. Louis",29189,"+38.6407022,-090.4459541",0.39939385828556,0.382669441005961,0.554383747980311,0.261128385870408
1580,"MO, Saline",29195,"+39.1358403,-093.2041639",0.52685022264266,0.420672550663482,0.723967318543321,0.435910798721178
1581,"MO, Schuyler",29197,"+40.4693611,-092.5190156",0.465999018948708,0.341257714287879,0.650268961172629,0.406470381385617
1582,"MO, Scotland",29199,"+40.4476855,-092.1428235",0.499493913293189,0.340816116581911,0.738720932102811,0.418944691194846
1583,"MO, Scott",29201,"+37.0477927,-089.5680975",0.508211396366958,0.540907589336129,0.645708155605108,0.338018444159638
1584,"MO, Shannon",29203,"+37.1519796,-091.3983635",0.581102116612252,0.521370275944362,0.625647185275637,0.596288888616758
1585,"MO, Shelby",29205,"+39.7975309,-092.0887194",0.527140497292579,0.459007266563261,0.731599547671006,0.39081467764347
1586,"MO, Stoddard",29207,"+36.8554282,-089.9417354",0.566482317656458,0.493631171050225,0.744264541201557,0.461551240717593
1587,"MO, Stone",29209,"+36.7478573,-093.4677823",0.489311053551528,0.488885607549246,0.550268497110892,0.428779055994445
1588,"MO, Sullivan",29211,"+40.2095870,-093.1097826",0.495226112157682,0.350939493516544,0.632360073141577,0.502378769814926
1589,"MO, Taney",29213,"+36.6498267,-093.0428188",0.415542962916048,0.487418131275237,0.365391750130812,0.393819007342095
1590,"MO, Texas",29215,"+37.3142565,-091.9644783",0.557543116977544,0.481598301451675,0.615514556656142,0.575516492824817
1591,"MO, Vernon",29217,"+37.8501957,-094.3415972",0.521706844706475,0.479059351822145,0.680181274793463,0.405879907503817
1592,"MO, Warren",29219,"+38.7619020,-091.1593065",0.440076866005829,0.420829091839603,0.561090071861543,0.33831143431634
1593,"MO, Washington",29221,"+37.9423150,-090.8970558",0.471316885978881,0.557902642604042,0.425238131136038,0.430809884196564
1594,"MO, Wayne",29223,"+37.1138253,-090.4608682",0.541285189056891,0.560011197275362,0.506134633912192,0.557709735983119
1595,"MO, Webster",29225,"+37.2808043,-092.8760795",0.513602468890438,0.425874260770872,0.641176011101202,0.47375713479924
1596,"MO, Worth",29227,"+40.4804817,-094.4191286",0.543002930477119,0.324266814043834,0.790092343946158,0.514649633441367
1597,"MO, Wright",29229,"+37.2676356,-092.4800104",0.545018185442389,0.472808230894133,0.614737701632003,0.547508623801031
1598,"MO, St. Louis",29510,"+38.6356988,-090.2445816",0.364976025419987,0.378882501138655,0.588685472616444,0.12736010250486
1599,"MT, Beaverhead",30001,"+45.1338633,-112.8928694",0.492881621837582,0.206931777224106,0.584261906347196,0.687451181941445
1600,"MT, Big Horn",30003,"+45.4078690,-107.5181625",0.511449296341272,0.351210870923174,0.390011183881428,0.793125834219214
1601,"MT, Blaine",30005,"+48.4282823,-108.9676475",0.471155236118291,0.26186345993011,0.417497011812216,0.734105236612548
1602,"MT, Broadwater",30007,"+46.3344755,-111.4961030",0.506197781032224,0.265247712186134,0.555164133242202,0.698181497668337
1603,"MT, Carbon",30009,"+45.2244745,-109.0285509",0.546653567851956,0.289836155630141,0.540365365636159,0.809759182289567
1604,"MT, Carter",30011,"+45.5168247,-104.5153243",0.56927848339465,0.318780219887608,0.546633877262033,0.842421353034309
1605,"MT, Cascade",30013,"+47.3164427,-111.3505710",0.373632318271599,0.268291483584133,0.283230767023671,0.569374704206994
1606,"MT, Chouteau",30015,"+47.8868370,-110.4361888",0.464044026364141,0.298675631609357,0.353559609944249,0.739896837538816
1607,"MT, Custer",30017,"+46.2614807,-105.5505080",0.412212744417635,0.229206605312094,0.37732828417447,0.630103343766343
1608,"MT, Daniels",30019,"+48.7944290,-105.5417385",0.417760590294587,0.249420435225834,0.433228828414826,0.570632507243102
1609,"MT, Dawson",30021,"+47.2724248,-104.9010267",0.339333336831,0.255342902905384,0.277278219095836,0.48537888849178
1610,"MT, Deer Lodge",30023,"+46.0990592,-113.1391079",0.424487849600431,0.207687127496335,0.381487304043866,0.684289117261093
1611,"MT, Fallon",30025,"+46.3181841,-104.4057182",0.528979689063329,0.301038744573006,0.492427007012141,0.793473315604838
1612,"MT, Fergus",30027,"+47.2229967,-109.2232798",0.516825663507286,0.275428333444072,0.442991124931978,0.832057532145807
1613,"MT, Flathead",30029,"+48.3146961,-114.0543188",0.453834534537677,0.269982515522312,0.399527290311623,0.691993797779096
1614,"MT, Gallatin",30031,"+45.5355586,-111.1734431",0.434333158983675,0.281469784721361,0.425956341400873,0.59557335082879
1615,"MT, Garfield",30033,"+47.2811742,-106.9822116",0.506181619029673,0.288914190761099,0.420292338149234,0.809338328178685
1616,"MT, Glacier",30035,"+48.7056706,-112.9905023",0.414549800310357,0.19420373552775,0.370666766604832,0.67877889879849
1617,"MT, Golden Valley",30037,"+46.3806243,-109.1745855",0.494925338527934,0.30731840821216,0.402104899624605,0.775352707747037
1618,"MT, Granite",30039,"+46.3953581,-113.4256827",0.512957596192829,0.248562717705974,0.542130955122515,0.748179115749998
1619,"MT, Hill",30041,"+48.6283314,-110.1063715",0.366885101423554,0.236137521948982,0.266877629065751,0.597640153255928
1620,"MT, Jefferson",30043,"+46.1265574,-112.0567713",0.493268219896117,0.249359761665842,0.503215500614204,0.727229397408305
1621,"MT, Judith Basin",30045,"+47.0325580,-110.3053200",0.4989629449151,0.256479560396687,0.425241426493886,0.815167847854726
1622,"MT, Lake",30047,"+47.6429007,-114.0836866",0.505167815528052,0.33564795325244,0.486177933571284,0.693677559760433
1623,"MT, Lewis and Clark",30049,"+47.1221333,-112.3829537",0.442751706858592,0.319710421359351,0.3075582595985,0.700986439617926
1624,"MT, Liberty",30051,"+48.5596541,-111.0369242",0.392681516172705,0.226244698541692,0.37210766648931,0.579692183487113
1625,"MT, Lincoln",30053,"+48.5422316,-115.4043432",0.488246827302108,0.232175231396431,0.484250119492506,0.748315131017388
1626,"MT, McCone",30055,"+47.6296277,-105.7572220",0.445600900479925,0.289691401122302,0.359794741535237,0.687316558782236
1627,"MT, Madison",30057,"+45.3192879,-111.9173279",0.480487684461994,0.187893778205147,0.562777083096873,0.690792192083963
1628,"MT, Meagher",30059,"+46.5857058,-110.9217812",0.521177354196954,0.19652744754238,0.521990805070314,0.845013809978169
1629,"MT, Mineral",30061,"+47.1552126,-115.0645501",0.487741929784044,0.287453140395991,0.496330025085325,0.679442623870816
1630,"MT, Missoula",30063,"+47.0272626,-113.8926807",0.444830386138225,0.35626292853759,0.444716224908663,0.533512004968423
1631,"MT, Musselshell",30065,"+46.5056647,-108.4369821",0.499719462979904,0.318163013594171,0.358163294723401,0.822832080622141
1632,"MT, Park",30067,"+45.4219048,-110.5327983",0.482308281845498,0.19429388547345,0.470176334591165,0.782454625471877
1633,"MT, Petroleum",30069,"+47.1419168,-108.2265753",0.497407556016584,0.337884609912547,0.372796323012056,0.78154173512515
1634,"MT, Phillips",30071,"+48.2501547,-107.9288331",0.531479744988238,0.245942141821135,0.52419058038048,0.8243065127631
1635,"MT, Pondera",30073,"+48.2303122,-112.2199279",0.403802611282097,0.211444996033348,0.299034016985856,0.700928820827086
1636,"MT, Powder River",30075,"+45.4088904,-105.5552589",0.575498800817879,0.343564938504266,0.495817921961098,0.887113541988275
1637,"MT, Powell",30077,"+46.8442254,-112.9310998",0.464357273442148,0.248157495753525,0.497910357485148,0.64700396708777
1638,"MT, Prairie",30079,"+46.8524335,-105.3758080",0.473413850705379,0.254787610402847,0.378851373076599,0.78660256863669
1639,"MT, Ravalli",30081,"+46.0792979,-114.1190647",0.492242997006366,0.23560531412597,0.56358638018251,0.677537296710616
1640,"MT, Richland",30083,"+47.7855132,-104.5633871",0.430840055164172,0.284573802933201,0.405498734246169,0.602447628313145
1641,"MT, Roosevelt",30085,"+48.2827471,-104.9951698",0.497805359722141,0.235178655390995,0.582736324633876,0.675501099141553
1642,"MT, Rosebud",30087,"+46.1617341,-106.7019526",0.504276468215279,0.339613950658801,0.411058199295599,0.762157254691437
1643,"MT, Sanders",30089,"+47.7564686,-115.1802247",0.439029552857473,0.291427471199378,0.505663752316069,0.519997435056974
1644,"MT, Sheridan",30091,"+48.7055228,-104.5339129",0.416657776905208,0.219023826659289,0.444090288892656,0.586859215163678
1645,"MT, Silver Bow",30093,"+45.8959590,-112.6602218",0.338346690477922,0.231053815963672,0.43616557758067,0.347820677889423
1646,"MT, Stillwater",30095,"+45.6634955,-109.3917515",0.525527098846944,0.327124758401992,0.440664517269232,0.808792020869609
1647,"MT, Sweet Grass",30097,"+45.8130601,-109.9413124",0.523969138028159,0.242529958437877,0.48732175340524,0.84205570224136
1648,"MT, Teton",30099,"+47.8190352,-112.2817249",0.430626423126256,0.243268690412698,0.329422235899352,0.719188343066719
1649,"MT, Toole",30101,"+48.6450515,-111.7334927",0.372159339717589,0.231043755076585,0.291443419125934,0.593990844950247
1650,"MT, Treasure",30103,"+46.2096360,-107.2804935",0.519443812348415,0.306050429700399,0.497443399023683,0.754837608321163
1651,"MT, Valley",30105,"+48.3657129,-106.6878830",0.468770204839197,0.246819159475958,0.4662897967157,0.693201658325932
1652,"MT, Wheatland",30107,"+46.4970466,-109.8571467",0.494614136033208,0.222319979803227,0.45012256111197,0.811399867184427
1653,"MT, Wibaux",30109,"+46.9628656,-104.2744656",0.418900146497222,0.238579165364294,0.33625528583504,0.681865988292333
1654,"MT, Yellowstone",30111,"+45.9369867,-108.2766564",0.429470970445168,0.282749291200315,0.354931817896398,0.650731802238791
1655,"NE, Adams",31001,"+40.5206322,-098.5000441",0.417511310388091,0.290594774621432,0.738770634377366,0.223168522165476
1656,"NE, Antelope",31003,"+42.1832253,-098.0580367",0.493541168343113,0.256493463762372,0.758249804684529,0.465880236582439
1657,"NE, Arthur",31005,"+41.5708557,-101.6970450",0.585802322545253,0.363254862405574,0.713731928061284,0.680420177168902
1658,"NE, Banner",31007,"+41.5397495,-103.7262626",0.604022022464,0.413298943415835,0.629711511136474,0.769055612839691
1659,"NE, Blaine",31009,"+41.9252304,-099.9907710",0.542915774263608,0.3427393992894,0.759737186896526,0.526270736604896
1660,"NE, Boone",31011,"+41.7054004,-098.0667935",0.534445017774258,0.260033212586726,0.903197640201168,0.440104200534879
1661,"NE, Box Butte",31013,"+42.2156652,-103.0878210",0.531542678977624,0.279882756562679,0.641859332131428,0.672885948238765
1662,"NE, Boyd",31015,"+42.8944477,-098.7730221",0.527541213171389,0.221256412082162,0.883726824684039,0.477640402747965
1663,"NE, Brown",31017,"+42.3493903,-099.9231761",0.592385719964103,0.340784629464902,0.885440993407496,0.550931537019911
1664,"NE, Buffalo",31019,"+40.8552260,-099.0749833",0.432538705393752,0.23159635647256,0.739960388869669,0.326059370839028
1665,"NE, Burt",31021,"+41.8541794,-096.3377462",0.522247485625935,0.252225415778645,0.928998770809952,0.385518270289208
1666,"NE, Butler",31023,"+41.2260724,-097.1320395",0.523810371764314,0.282355702467207,0.925978891494335,0.363096521331399
1667,"NE, Cass",31025,"+40.9098778,-096.1406086",0.485772530742492,0.277219706075218,0.803751195390957,0.3763466907613
1668,"NE, Cedar",31027,"+42.6045112,-097.2568241",0.532628146906702,0.244610461517118,0.888969218237844,0.464304760965144
1669,"NE, Chase",31029,"+40.5303903,-101.6941918",0.560035353025449,0.294828819449375,0.740203628841451,0.645073610785522
1670,"NE, Cherry",31031,"+42.5669845,-101.0726220",0.565003372140215,0.319227303590818,0.670256292948102,0.705526519881724
1671,"NE, Cheyenne",31033,"+41.2142358,-103.0119289",0.553648313802546,0.328086867207047,0.662469696548471,0.670388377652121
1672,"NE, Clay",31035,"+40.5236688,-098.0510501",0.487545628705951,0.269463222676851,0.814042617416432,0.379131046024571
1673,"NE, Colfax",31037,"+41.5746753,-097.0894549",0.524356918255932,0.272472394408187,0.942787276375464,0.357811083984143
1674,"NE, Cuming",31039,"+41.9158651,-096.7885168",0.567947958517225,0.274232018210495,1,0.429611857341179
1675,"NE, Custer",31041,"+41.3938927,-099.7268662",0.556055231458222,0.289781384824033,0.813759173110425,0.564625136440209
1676,"NE, Dakota",31043,"+42.3904564,-096.5625485",0.460906418374713,0.215197042686956,0.800854689202282,0.366667523234902
1677,"NE, Dawes",31045,"+42.7112144,-103.1348721",0.552123713864676,0.290658617139998,0.571079071911151,0.79463345254288
1678,"NE, Dawson",31047,"+40.8673784,-099.8151537",0.507639043628409,0.2893913831134,0.869535242979339,0.363990504792488
1679,"NE, Deuel",31049,"+41.1129878,-102.3326036",0.571496845461293,0.368587095931913,0.662129683603637,0.683773756848328
1680,"NE, Dixon",31051,"+42.4852801,-096.8558616",0.508593122474767,0.23915236717786,0.80709019326602,0.479536806980421
1681,"NE, Dodge",31053,"+41.5770082,-096.6458526",0.468073581925779,0.257265536355085,0.847142530613955,0.299812678808297
1682,"NE, Douglas",31055,"+41.2970908,-096.1540664",0.378193300816813,0.262833153022998,0.623615687114425,0.248131062313016
1683,"NE, Dundy",31057,"+40.1801650,-101.6811327",0.548391835183053,0.34031551293337,0.664243329946363,0.640616662669426
1684,"NE, Fillmore",31059,"+40.5250399,-097.5967053",0.477497283208486,0.284248278802722,0.851533928183771,0.296709642638964
1685,"NE, Franklin",31061,"+40.1832031,-098.9620800",0.510530691086448,0.325087745420433,0.837014027581711,0.369490300257201
1686,"NE, Frontier",31063,"+40.5309469,-100.4066834",0.520071435097294,0.350058268808612,0.642770745184975,0.567385291298296
1687,"NE, Furnas",31065,"+40.1919912,-099.9096609",0.504919207885009,0.346265202689089,0.72949343850558,0.438998982460359
1688,"NE, Gage",31067,"+40.2552337,-096.6834528",0.430221864747292,0.299406981138237,0.696514417894061,0.294744195209578
1689,"NE, Garden",31069,"+41.6593814,-102.3282290",0.596739613525208,0.342302598009985,0.696908983447004,0.751007259118636
1690,"NE, Garfield",31071,"+41.9055715,-098.9229984",0.515577631967639,0.275318604920286,0.784695576001229,0.486718714981402
1691,"NE, Gosper",31073,"+40.5098384,-099.8240783",0.512768119400893,0.298937787876425,0.811785074821383,0.427581495504869
1692,"NE, Grant",31075,"+41.9158667,-101.7568746",0.558650842378444,0.324433483310457,0.653967341321676,0.697551702503201
1693,"NE, Greeley",31077,"+41.5675996,-098.5305656",0.501772992595614,0.266604340948149,0.849079234213533,0.389635402625161
1694,"NE, Hall",31079,"+40.8660232,-098.4980036",0.411153807823931,0.2902750531869,0.713043937316142,0.230142432968752
1695,"NE, Hamilton",31081,"+40.8771451,-098.0219432",0.452117705904707,0.275323215741838,0.77149670707088,0.309533194901404
1696,"NE, Harlan",31083,"+40.1787663,-099.4034177",0.504809060753661,0.310416705128499,0.796715407222149,0.407295069910335
1697,"NE, Hayes",31085,"+40.5357859,-101.0555802",0.533810643563346,0.325857716461634,0.640992355490646,0.634581858737759
1698,"NE, Hitchcock",31087,"+40.1768964,-101.0442170",0.517521905044953,0.320402197598629,0.641134599606522,0.591028917929707
1699,"NE, Holt",31089,"+42.4592867,-098.7847662",0.519353445149242,0.272465118085708,0.782307178522754,0.503288038839265
1700,"NE, Hooker",31091,"+41.9187000,-101.1168102",0.511652014730252,0.330010527789712,0.555369031966962,0.649576484434082
1701,"NE, Howard",31093,"+41.2194026,-098.5133031",0.512110648560733,0.317255717205273,0.818748624196213,0.400327604280715
1702,"NE, Jefferson",31095,"+40.1757356,-097.1431027",0.484079635663059,0.286973466430823,0.859943724015345,0.305321716543009
1703,"NE, Johnson",31097,"+40.3954568,-096.2685622",0.477948283741475,0.285236936224045,0.800133480288093,0.348474434712286
1704,"NE, Kearney",31099,"+40.5062692,-098.9484608",0.489635853317523,0.286176397424557,0.85378836981164,0.328942792716373
1705,"NE, Keith",31101,"+41.1944042,-101.6444736",0.553421387494664,0.34299286739731,0.715935907294841,0.601335387791842
1706,"NE, Keya Paha",31103,"+42.8754803,-099.7183514",0.55061643340785,0.30868124226681,0.803017557946899,0.540150500009841
1707,"NE, Kimball",31105,"+41.1991550,-103.7111054",0.596449657832169,0.357506820055522,0.61197347915646,0.819868674284526
1708,"NE, Knox",31107,"+42.6344045,-097.8913492",0.554978014340002,0.276408739139901,0.85553061570198,0.532994688178125
1709,"NE, Lancaster",31109,"+40.7835474,-096.6886584",0.355940457735346,0.232801390030288,0.618601314337901,0.216418668837851
1710,"NE, Lincoln",31111,"+41.0503221,-100.7444808",0.513615673021521,0.305747148677981,0.710226346838501,0.52487352354808
1711,"NE, Logan",31113,"+41.5421555,-100.4436647",0.544014991072102,0.335347449662536,0.747407477725514,0.549290045828257
1712,"NE, Loup",31115,"+41.8977143,-099.5097643",0.507434504318749,0.281870942224882,0.754788301464683,0.485644269266683
1713,"NE, McPherson",31117,"+41.5964727,-101.0602369",0.493694582119644,0.349113932070654,0.490311746844466,0.641658067443811
1714,"NE, Madison",31119,"+41.9099293,-097.6068564",0.45338761921438,0.227935008694468,0.779137629570319,0.353090219378353
1715,"NE, Merrick",31121,"+41.1698005,-098.0310505",0.47947782754926,0.30323009003142,0.781840244137169,0.353363148479191
1716,"NE, Morrill",31123,"+41.7322051,-102.9905986",0.61773212919533,0.346434150817072,0.737808109420303,0.768954127348616
1717,"NE, Nance",31125,"+41.4023855,-097.9914083",0.50578074876829,0.292364780210513,0.860332647572461,0.364644818521895
1718,"NE, Nemaha",31127,"+40.3874479,-095.8509538",0.509453066361331,0.315927114974607,0.79748762249446,0.414944461614925
1719,"NE, Nuckolls",31129,"+40.1764918,-098.0468422",0.442387047853904,0.316641661733727,0.704090303472636,0.306429178355348
1720,"NE, Otoe",31131,"+40.6379916,-096.1310274",0.481011237359411,0.287726070622232,0.758239925483857,0.397067715972146
1721,"NE, Pawnee",31133,"+40.1378496,-096.2452254",0.488334243101797,0.302458203327038,0.789144210946146,0.373400315032206
1722,"NE, Perkins",31135,"+40.8560651,-101.6364427",0.547030209662657,0.350889926058747,0.657980318696287,0.632220384232937
1723,"NE, Phelps",31137,"+40.5163647,-099.4065568",0.482515189242609,0.331631615648179,0.814675093553506,0.301238858526143
1724,"NE, Pierce",31139,"+42.2714129,-097.6109917",0.495832913886078,0.238050142060111,0.796049895818615,0.453398703779507
1725,"NE, Platte",31141,"+41.5768655,-097.5134673",0.508628856440535,0.269519965158473,0.939781420129343,0.31658518403379
1726,"NE, Polk",31143,"+41.1879253,-097.5706627",0.496630284178978,0.282811350932011,0.862956044304466,0.344123457300458
1727,"NE, Red Willow",31145,"+40.1694196,-100.4685764",0.467835229886483,0.340260823118862,0.634636979694309,0.428607886846278
1728,"NE, Richardson",31147,"+40.1237427,-095.7186026",0.490062795943864,0.333088085489725,0.720594057728163,0.416506244613705
1729,"NE, Rock",31149,"+42.4133245,-099.4585300",0.526374579474858,0.260157982400493,0.792475065517082,0.526490690507
1730,"NE, Saline",31151,"+40.5168024,-097.1317550",0.471071836471953,0.268937090588559,0.777938498890318,0.366339919936983
1731,"NE, Sarpy",31153,"+41.1150635,-096.1091254",0.38368825277014,0.257483225887108,0.643278542775621,0.250302989647691
