row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Economic & Productivity Losses,Transition Risks,Social Stressors
201,"CA, Kern",06029,"+35.3466288,-118.7295064",0.384819593970816,0.334637061091169,0.218652397372268,0.533656665800289,0.452332251619539
202,"CA, Kings",06031,"+36.0724780,-119.8155301",0.447807807029716,0.478217743881614,0.535958169378918,0.694977606505222,0.0820777083531099
203,"CA, Lake",06033,"+39.0948019,-122.7467569",0.385361320997161,0.435745975418042,0.513177809229309,0.368746725273626,0.223774774067667
204,"CA, Lassen",06035,"+40.7210889,-120.6299314",0.422797118184688,0.457065454551689,0.291550409233264,0.291629241924662,0.650943367029138
205,"CA, Los Angeles",06037,"+34.1963983,-118.2618616",0.401708923113404,0.592712794043801,0.329603969281267,0.440986849890495,0.243532079238051
206,"CA, Madera",06039,"+37.2100387,-119.7498519",0.516582221330272,0.539632425290927,0.552844517217305,0.721388964167695,0.252462978645162
207,"CA, Marin",06041,"+38.0518169,-122.7459738",0.366168682242334,0.44784038015626,0.360289923629057,0.313071215218586,0.343473209965432
208,"CA, Mariposa",06043,"+37.5700335,-119.9128599",0.372663394703966,0.372622083697993,0.399776693705519,0.219205066034883,0.49904973537747
209,"CA, Mendocino",06045,"+39.4323876,-123.4428811",0.393158805844018,0.485678327466689,0.42031049176438,0.269451063539101,0.397195340605901
210,"CA, Merced",06047,"+37.1948063,-120.7228019",0.480798801874829,0.578640150898896,0.519288397274922,0.700315093419589,0.124951565905909
211,"CA, Modoc",06049,"+41.5929185,-120.7183704",0.463496803156858,0.546689095260326,0.363037018841005,0.303040420845034,0.641220677681067
212,"CA, Mono",06051,"+37.9158363,-118.8751668",0.448298214850815,0.385535817533585,0.512870732178466,0.147241018327377,0.747545291363833
213,"CA, Monterey",06053,"+36.2401070,-121.3155732",0.318142459879069,0.429256143822027,0.265161518231832,0.392305288206006,0.185846889256411
214,"CA, Napa",06055,"+38.5073511,-122.3259947",0.468804128739022,0.614756147793401,0.468751530536969,0.414759543500931,0.376949293124786
215,"CA, Nevada",06057,"+39.2951907,-120.7734456",0.365615975829117,0.332777776193615,0.460742753430304,0.214051630393425,0.454891743299124
216,"CA, Orange",06059,"+33.6756872,-117.7772068",0.391138203473874,0.487202132099762,0.257638235057016,0.510834307959545,0.308878138779173
217,"CA, Placer",06061,"+39.0620324,-120.7227181",0.36503799381425,0.352366499655052,0.355936468075851,0.293929882836027,0.457919124690071
218,"CA, Plumas",06063,"+39.9951699,-120.8295155",0.412774890412689,0.541193459648232,0.297641794268453,0.161320940704933,0.650943367029138
219,"CA, Riverside",06065,"+33.7298275,-116.0022389",0.354905981482452,0.28327220391056,0.490206844941585,0.640406404087637,0.00573847299002378
220,"CA, Sacramento",06067,"+38.4500114,-121.3404409",0.341130970872579,0.359893948155046,0.323585802853149,0.481662181203433,0.199381951278688
221,"CA, San Benito",06069,"+36.6107024,-121.0852960",0.369718327297713,0.405248364911538,0.467492421465391,0.41853259459557,0.187599928218351
222,"CA, San Bernardino",06071,"+34.8572198,-116.1811967",0.368676710627644,0.26554455391436,0.585276481521761,0.535589204165835,0.088296602908618
223,"CA, San Diego",06073,"+33.0236041,-116.7761174",0.396705253534674,0.621713455948903,0.158750507643939,0.368194571454898,0.438162479090957
224,"CA, San Francisco",06075,"+37.7272391,-123.0322294",0.309472378624182,0.272921157367612,0.248373238836777,0.290708985560116,0.425886132732224
225,"CA, San Joaquin",06077,"+37.9350336,-121.2722369",0.419367001420474,0.43324558531362,0.425765800845389,0.609669841511797,0.208786778011091
226,"CA, San Luis Obispo",06079,"+35.3852268,-120.4475404",0.29804501173308,0.267374258654079,0.219300299338808,0.376844981281632,0.3286605076578
227,"CA, San Mateo",06081,"+37.4146639,-122.3715417",0.388132784553012,0.492799881168343,0.300988498727658,0.332856727056328,0.425886031259721
228,"CA, Santa Barbara",06083,"+34.5373784,-120.0384850",0.344583409842332,0.400206722810243,0.328641118930898,0.539822383442747,0.10966341418544
229,"CA, Santa Clara",06085,"+37.2207774,-121.6906224",0.444583147893382,0.564440106702109,0.317653916881766,0.370403186729809,0.525835381259845
230,"CA, Santa Cruz",06087,"+37.0124883,-122.0072050",0.367353299010823,0.375979335304707,0.348466915304457,0.379973852921088,0.364993092513039
231,"CA, Shasta",06089,"+40.7605215,-122.0435495",0.404142885662426,0.45047389472915,0.398043688559873,0.484514975933526,0.283538983427156
232,"CA, Sierra",06091,"+39.5769252,-120.5219926",0.451388696864547,0.487665261063958,0.469514403398591,0.185799760001859,0.66257536299378
233,"CA, Siskiyou",06093,"+41.5879861,-122.5332868",0.382902655587933,0.453469855663895,0.365904997954214,0.278377550275198,0.433858218458427
234,"CA, Solano",06095,"+38.2672255,-121.9395940",0.41399783517315,0.650571390152901,0.410947332036401,0.450557516081775,0.143915102421525
235,"CA, Sonoma",06097,"+38.5325740,-122.9451943",0.409647643949067,0.454555213566798,0.449811905562257,0.473471899558973,0.260751557108243
236,"CA, Stanislaus",06099,"+37.5623842,-121.0026557",0.454591406604098,0.559579220002502,0.438720626999205,0.613350866969982,0.206714912444704
237,"CA, Sutter",06101,"+39.0352571,-121.7027576",0.42055142081486,0.335847453633327,0.589402961294336,0.578933278935957,0.178021989395819
238,"CA, Tehama",06103,"+40.1261561,-122.2322757",0.520794615656516,0.557434672317721,0.667503867220119,0.665713454112655,0.192526468975569
239,"CA, Trinity",06105,"+40.6477241,-123.1144043",0.377518154226193,0.483774713607023,0.45035055951108,0.30515701048349,0.270790333303179
240,"CA, Tulare",06107,"+36.2304529,-118.7805422",0.462799398815034,0.574545266463283,0.360421568821308,0.758291244385994,0.15793951558955
241,"CA, Tuolumne",06109,"+38.0214510,-119.9647084",0.378867035522747,0.366962202539747,0.451364611551619,0.207333758932238,0.489807569067386
242,"CA, Ventura",06111,"+34.3587415,-119.1331432",0.447375163276506,0.447535333058816,0.276744907209533,0.57939340711823,0.485827005719447
243,"CA, Yolo",06113,"+38.6792682,-121.9031776",0.391044654178033,0.423168987602522,0.442548889723766,0.585467099124235,0.11299364026161
244,"CA, Yuba",06115,"+39.2700256,-121.3442802",0.494118047305076,0.434611555727774,0.515940152772306,0.576448586751683,0.44947189396854
245,"CO, Adams",08001,"+39.8743252,-104.3318718",0.436312705259635,0.3727845793569,0.267966146423525,0.536430589840677,0.568069505417439
246,"CO, Alamosa",08003,"+37.5684423,-105.7880414",0.477891825543341,0.423707522737675,0.155330318397321,0.420202210998503,0.912327250039866
247,"CO, Arapahoe",08005,"+39.6446318,-104.3317329",0.373598235977333,0.294195520726807,0.211649629857221,0.420478287907867,0.568069505417439
248,"CO, Archuleta",08007,"+37.2023952,-107.0508634",0.451900487671747,0.483924579226445,0.261989275974258,0.231457630630096,0.830230464856191
249,"CO, Baca",08009,"+37.3031437,-102.5354566",0.494909424089294,0.493810130392571,0.362032853498903,0.647689584314301,0.4761051281514
250,"CO, Bent",08011,"+37.9318907,-103.0775841",0.490594629905494,0.270785728783813,0.558812717792559,0.689837325810513,0.44294274723509
251,"CO, Boulder",08013,"+40.0948262,-105.3983824",0.462485313844155,0.345451935672973,0.347748836791903,0.444128876476702,0.712611606435041
252,"CO, Broomfield",08014,"+39.9533825,-105.0521250",0.446849599256495,0.467713937306121,0.279253124576963,0.429496800280419,0.610934534862477
253,"CO, Chaffee",08015,"+38.7382457,-106.3169723",0.48032012730401,0.460322364917185,0.277516335867877,0.232377886994642,0.951063921436335
254,"CO, Cheyenne",08017,"+38.8353865,-102.6045852",0.525369834282372,0.428645070199819,0.495025051372806,0.660113045235674,0.51769617032119
255,"CO, Clear Creek",08019,"+39.6894025,-105.6707908",0.45995902243771,0.399889194419456,0.347268666466905,0.116425585061832,0.976252643802645
256,"CO, Conejos",08021,"+37.2134065,-106.1764473",0.496831837283567,0.429700985527016,0.252075845426794,0.398484160795215,0.907066357385242
257,"CO, Costilla",08023,"+37.2775474,-105.4289399",0.452787692055978,0.323588319217302,0.179695858538077,0.395539340428667,0.912327250039866
258,"CO, Crowley",08025,"+38.3219558,-103.7875617",0.492265083971367,0.270007619292426,0.463732053741051,0.634437892664837,0.600882770187155
259,"CO, Custer",08027,"+38.1019939,-105.3735148",0.532419870624802,0.449011930669069,0.422395748567569,0.32872872836262,0.929543074899949
260,"CO, Delta",08029,"+38.8617559,-107.8647570",0.536515423904282,0.427987592719544,0.370860268248944,0.555387870950326,0.791825963698314
261,"CO, Denver",08031,"+39.7618487,-104.8806251",0.41416636691763,0.25416611022545,0.243599541561399,0.489313463975916,0.669586351907757
262,"CO, Dolores",08033,"+37.7476020,-108.5303829",0.484951830932292,0.579867229559156,0.231174034031537,0.337103061279989,0.791662998858485
263,"CO, Douglas",08035,"+39.3264348,-104.9261993",0.425745984162249,0.437167815340769,0.144401657010658,0.297716088877416,0.823698375420153
264,"CO, Eagle",08037,"+39.6306381,-106.6929439",0.416466772386619,0.344281854694748,0.243356804101915,0.149002660366765,0.929225770383048
265,"CO, Elbert",08039,"+39.3108167,-104.1179275",0.423007037057856,0.402362260712967,0.255960025036163,0.330477215455257,0.703228647027036
266,"CO, El Paso",08041,"+38.8273831,-104.5274718",0.416411784161274,0.240392130367182,0.192478237855712,0.396643648066122,0.836133120356079
267,"CO, Fremont",08043,"+38.4556576,-105.4214383",0.450292747438277,0.3919775065483,0.160884228282346,0.291826448144321,0.95648280677814
268,"CO, Garfield",08045,"+39.5993517,-107.9097801",0.486676408425245,0.526405620725542,0.302837387386702,0.409619262806223,0.707843362782514
269,"CO, Gilpin",08047,"+39.8610823,-105.5289473",0.455690819786033,0.317190530065898,0.389311167101935,0.140168199267122,0.976093382709177
270,"CO, Grand",08049,"+40.1232891,-106.0958757",0.492445405823141,0.345029558535524,0.414094743470596,0.257040757564478,0.953616563721967
271,"CO, Gunnison",08051,"+38.6696792,-107.0781080",0.533480176297397,0.543815263387703,0.31072035625577,0.295323422329596,0.984061663216517
272,"CO, Hinsdale",08053,"+37.8116248,-107.3834054",0.416688058113931,0.250468425397595,0.192236945375231,0.25289960392402,0.971147257758879
273,"CO, Huerfano",08055,"+37.6878154,-104.9599278",0.512693794198005,0.436243290947208,0.424187332401449,0.398208083885851,0.792136469557513
274,"CO, Jackson",08057,"+40.6634319,-106.3292476",0.463208116617635,0.166259687107484,0.33998289220913,0.42452741591187,0.922062471242058
275,"CO, Jefferson",08059,"+39.5864595,-105.2456005",0.459559390402106,0.339518293593522,0.313586890389977,0.331305446183349,0.853826931441575
276,"CO, Kiowa",08061,"+38.3884664,-102.7562096",0.432559458001195,0.270785728783813,0.350984753189981,0.634437892664837,0.47402945736615
277,"CO, Kit Carson",08063,"+39.3053399,-102.6030226",0.476766329912905,0.282400797382984,0.394216642659735,0.712751709287711,0.51769617032119
278,"CO, Lake",08065,"+39.2043161,-106.3496959",0.410514049962278,0.376907860744034,0.168707477690285,0.121302943793927,0.975137917620868
279,"CO, La Plata",08067,"+37.2873673,-107.8397178",0.491473769321758,0.308519939168627,0.261332361901836,0.424895518457688,0.971147257758879
280,"CO, Larimer",08069,"+40.6630912,-105.4821309",0.44509070219407,0.290521582574497,0.348463055689491,0.48820915633846,0.653169014173831
281,"CO, Las Animas",08071,"+37.3188308,-104.0441103",0.447174392254428,0.438154857053958,0.236673148791769,0.358545034573914,0.755324528598072
282,"CO, Lincoln",08073,"+38.9937401,-103.5075545",0.411479768402644,0.282400797382984,0.286718057218126,0.376121931136744,0.700678287872722
283,"CO, Logan",08075,"+40.7280911,-103.0904639",0.537257126417659,0.313917148525304,0.483138920281269,0.6466773023133,0.705295134550763
284,"CO, Mesa",08077,"+39.0194924,-108.4618366",0.433280961017427,0.263762793952557,0.303498161074091,0.60195284299636,0.5639100460467
285,"CO, Mineral",08079,"+37.6514782,-106.9322997",0.462715641086378,0.468317317493091,0.228426938819589,0.208635272789352,0.945483035243481
286,"CO, Moffat",08081,"+40.5739839,-108.2045214",0.452939581262512,0.518925830675194,0.298955622413297,0.448270030117159,0.545606841844399
287,"CO, Montezuma",08083,"+37.3380246,-108.5957863",0.48647449268157,0.486258907700606,0.316517003600279,0.351459060566909,0.791662998858485
288,"CO, Montrose",08085,"+38.4134267,-108.2630424",0.490700771108562,0.37924188653751,0.293344407703107,0.40897508335104,0.88124170684259
289,"CO, Morgan",08087,"+40.2623535,-103.8070921",0.553600154138068,0.28686008184669,0.468327124993726,0.739255092586639,0.719958317125215
290,"CO, Otero",08089,"+37.8841698,-103.7212597",0.450708811671868,0.302122590280037,0.401089381077468,0.619713790832099,0.479909484497868
291,"CO, Ouray",08091,"+38.1505999,-107.7671334",0.534091983062854,0.368662618758209,0.436549260855215,0.345661445470268,0.985494607167723
292,"CO, Park",08093,"+39.1189141,-105.7176479",0.47189588390454,0.334830127499242,0.344581290716086,0.256948731928023,0.95122338547481
293,"CO, Phillips",08095,"+40.5947117,-102.3451047",0.586880576496878,0.423893451227431,0.502312650867216,0.707414222373344,0.713901981519523
294,"CO, Pitkin",08097,"+39.2175333,-106.9159433",0.516635595861224,0.418809516379539,0.264736371186206,0.449466363391069,0.933530132488081
295,"CO, Prowers",08099,"+37.9581814,-102.3921613",0.511516694387753,0.468089343904572,0.42653411139115,0.67741386488914,0.47402945736615
296,"CO, Pueblo",08101,"+38.1706581,-104.4898925",0.401666146208736,0.238663438426914,0.225268918197457,0.516829129275844,0.625903098934726
297,"CO, Rio Blanco",08103,"+39.9726062,-108.2006849",0.515899112626254,0.468754058204856,0.39492479644809,0.492074233069554,0.707843362782514
298,"CO, Rio Grande",08105,"+37.4857631,-106.4532135",0.520588652143407,0.404054933651742,0.286295096653885,0.446521543024522,0.945483035243481
299,"CO, Routt",08107,"+40.4831597,-106.9852885",0.442378443612252,0.408896503820372,0.205972421434971,0.254740116653113,0.899904732540552
300,"CO, Saguache",08109,"+38.0339518,-106.2466749",0.555596607669139,0.600306733392762,0.289758825399385,0.410907621716587,0.921413250167823
301,"CO, San Juan",08111,"+37.7810745,-107.6702566",0.418550612593351,0.357219940567254,0.198865805560583,0.132622097077844,0.985494607167723
302,"CO, San Miguel",08113,"+38.0093735,-108.4273260",0.468510826677504,0.503464213384089,0.247718739400319,0.23412637408728,0.888733979838327
303,"CO, Sedgwick",08115,"+40.8715679,-102.3553579",0.538733073693274,0.290923542523934,0.558569600075443,0.611615534824094,0.693823617349627
304,"CO, Summit",08117,"+39.6210227,-106.1375545",0.436866131982124,0.26534903335598,0.365005346422308,0.14532163490858,0.971788513241629
305,"CO, Teller",08119,"+38.8719937,-105.1825519",0.459540245539244,0.382251605685202,0.344521571254957,0.156180660010224,0.955207145206594
306,"CO, Washington",08121,"+39.9654130,-103.2096046",0.502196799810181,0.26758683420811,0.418341936028498,0.598915996993357,0.723942432010759
307,"CO, Weld",08123,"+40.5557944,-104.3836487",0.43109159523277,0.220680463514858,0.226998596088822,0.656339994141035,0.620347327186366
308,"CO, Yuma",08125,"+40.0006314,-102.4226490",0.629693875034805,0.363333870269152,0.656030543814045,0.86201729161709,0.637393794438931
309,"CT, Fairfield",09001,"+41.2281028,-073.3667574",0.42332352477434,0.491165703570909,0.0927023236783385,0.309304122194,0.800121949654113
310,"CT, Hartford",09003,"+41.8060534,-072.7329157",0.384793760519779,0.265544549334253,0.142923291388381,0.297432815091355,0.833274386265128
311,"CT, Litchfield",09005,"+41.7918967,-073.2354279",0.405848741002012,0.293490891864859,0.169673427140356,0.196572717537101,0.96365792746573
312,"CT, Middlesex",09007,"+41.4345251,-072.5242267",0.451958950414913,0.658718614049589,0.142623553309838,0.238720459033313,0.767773175266909
313,"CT, New Haven",09009,"+41.3497173,-072.9002037",0.438137293926525,0.498426380321875,0.0993280847639893,0.354672760966123,0.800121949654113
314,"CT, New London",09011,"+41.4786303,-072.1034515",0.442923074909285,0.535388892542535,0.122139778142487,0.346390453685208,0.767773175266909
315,"CT, Tolland",09013,"+41.8580762,-072.3409774",0.376131039357677,0.206885555428793,0.126317098360481,0.269825124154972,0.901496379486461
316,"CT, Windham",09015,"+41.8249987,-071.9907017",0.392379161457327,0.313548825420615,0.125184253835659,0.279487815982706,0.851295750590329
317,"DE, Kent",10001,"+39.0970884,-075.5029819",0.479958876818019,0.631420303243591,0.330453540883019,0.352784170741062,0.605177492404403
318,"DE, New Castle",10003,"+39.5759152,-075.6441324",0.431700630254801,0.506930461704485,0.198652690170644,0.324072172167224,0.69714719697685
319,"DE, Sussex",10005,"+38.6775108,-075.3354950",0.453217124386083,0.580579881624067,0.338159271669742,0.36290699075107,0.531222353499454
320,"DC, District of Columbia",11001,"+38.9041485,-077.0170942",0.306335578280146,0.178444577411651,0.157392379484949,0.367693562653354,0.521811793570631
