row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
1630,"MT, Missoula",30063,"+47.0272626,-113.8926807",0.386863065012483,0.225261929952975,0.340223436203274,0.202325774711862,0.605739155804593,0.35626292853759,0.444716224908663,0.533512004968423
1631,"MT, Musselshell",30065,"+46.5056647,-108.4369821",0.459380965978028,0.541695338762871,0.391242419088954,0.434865203993692,0.348705411060964,0.318163013594171,0.358163294723401,0.822832080622141
1632,"MT, Park",30067,"+45.4219048,-110.5327983",0.340921551345636,0.234960187708712,0.289037593776041,0.254680778415398,0.16084745398281,0.19429388547345,0.470176334591165,0.782454625471877
1633,"MT, Petroleum",30069,"+47.1419168,-108.2265753",0.376792023882919,0.256566119277457,0.238264247108914,0.388614534814488,0.261876597929824,0.337884609912547,0.372796323012056,0.78154173512515
1634,"MT, Phillips",30071,"+48.2501547,-107.9288331",0.487208209993717,0.425930307951962,0.531187547494728,0.458771708537922,0.400128671006692,0.245942141821135,0.52419058038048,0.8243065127631
1635,"MT, Pondera",30073,"+48.2303122,-112.2199279",0.432392870182264,0.363906683834269,0.727460958205549,0.394184413923056,0.329790201466683,0.211444996033348,0.299034016985856,0.700928820827086
1636,"MT, Powder River",30075,"+45.4088904,-105.5552589",0.414539277061944,0.36727000119511,0.181519155276862,0.316193877689056,0.310295502818942,0.343564938504266,0.495817921961098,0.887113541988275
1637,"MT, Powell",30077,"+46.8442254,-112.9310998",0.445393490077139,0.448727352800728,0.400094469033281,0.515027199111672,0.360833589267851,0.248157495753525,0.497910357485148,0.64700396708777
1638,"MT, Prairie",30079,"+46.8524335,-105.3758080",0.395278591495877,0.431079781270357,0.33741509759483,0.260805060554618,0.317408648935197,0.254787610402847,0.378851373076599,0.78660256863669
1639,"MT, Ravalli",30081,"+46.0792979,-114.1190647",0.408599244383696,0.37713364649795,0.418275855428154,0.358290195746175,0.229766021994498,0.23560531412597,0.56358638018251,0.677537296710616
1640,"MT, Richland",30083,"+47.7855132,-104.5633871",0.376642477672063,0.199165022463347,0.348092997133286,0.347223797523053,0.449495361092243,0.284573802933201,0.405498734246169,0.602447628313145
1641,"MT, Roosevelt",30085,"+48.2827471,-104.9951698",0.545818585494384,0.661116246537302,0.837344535982088,0.525895520982259,0.302957715792616,0.235178655390995,0.582736324633876,0.675501099141553
1642,"MT, Rosebud",30087,"+46.1617341,-106.7019526",0.487719388882548,0.463209950971329,0.444418431429131,0.504268136015835,0.489309799115706,0.339613950658801,0.411058199295599,0.762157254691437
1643,"MT, Sanders",30089,"+47.7564686,-115.1802247",0.435443679748618,0.479842619806484,0.506482676862144,0.535026424853828,0.20966537814545,0.291427471199378,0.505663752316069,0.519997435056974
1644,"MT, Sheridan",30091,"+48.7055228,-104.5339129",0.360752944521284,0.330628744349626,0.251172843715015,0.35876370740103,0.334731985467693,0.219023826659289,0.444090288892656,0.586859215163678
1645,"MT, Silver Bow",30093,"+45.8959590,-112.6602218",0.393771518869964,0.421641014804065,0.498530549407995,0.370328131683433,0.450860864760494,0.231053815963672,0.43616557758067,0.347820677889423
1646,"MT, Stillwater",30095,"+45.6634955,-109.3917515",0.42186049647266,0.245057593866155,0.262935068686973,0.401066473901237,0.467383042313422,0.327124758401992,0.440664517269232,0.808792020869609
1647,"MT, Sweet Grass",30097,"+45.8130601,-109.9413124",0.376515238686543,0.21245324154204,0.19882473899954,0.291529687386207,0.36089158879354,0.242529958437877,0.48732175340524,0.84205570224136
1648,"MT, Teton",30099,"+47.8190352,-112.2817249",0.3362797335677,0.244749990255191,0.358329626968382,0.266407219122,0.192592029249558,0.243268690412698,0.329422235899352,0.719188343066719
1649,"MT, Toole",30101,"+48.6450515,-111.7334927",0.347548200844694,0.336180201732796,0.387874476454667,0.254115913207206,0.33818879536542,0.231043755076585,0.291443419125934,0.593990844950247
1650,"MT, Treasure",30103,"+46.2096360,-107.2804935",0.431295210073637,0.355478767524138,0.315573048543753,0.49177810696416,0.297905110438164,0.306050429700399,0.497443399023683,0.754837608321163
1651,"MT, Valley",30105,"+48.3657129,-106.6878830",0.379671480209028,0.291790694918335,0.319550565156603,0.282916739443266,0.357131747427399,0.246819159475958,0.4662897967157,0.693201658325932
1652,"MT, Wheatland",30107,"+46.4970466,-109.8571467",0.455648717282946,0.496194033008897,0.502049688465312,0.385286050397202,0.322168841009587,0.222319979803227,0.45012256111197,0.811399867184427
1653,"MT, Wibaux",30109,"+46.9628656,-104.2744656",0.423217183476808,0.42742849075115,0.534537847574567,0.491017429207736,0.252836077312538,0.238579165364294,0.33625528583504,0.681865988292333
1654,"MT, Yellowstone",30111,"+45.9369867,-108.2766564",0.431138937692471,0.333719638284792,0.445417321525086,0.313671820100334,0.636750872601582,0.282749291200315,0.354931817896398,0.650731802238791
1655,"NE, Adams",31001,"+40.5206322,-098.5000441",0.439036586938659,0.300390162926011,0.458985024374149,0.479175940294486,0.582171049811692,0.290594774621432,0.738770634377366,0.223168522165476
1656,"NE, Antelope",31003,"+42.1832253,-098.0580367",0.372891073691079,0.288457596658138,0.304313960573531,0.285592799765203,0.251249653811338,0.256493463762372,0.758249804684529,0.465880236582439
1657,"NE, Arthur",31005,"+41.5708557,-101.6970450",0.416570556829102,0.275767093077023,0.183984184427386,0.5377057605516,0.161129892111947,0.363254862405574,0.713731928061284,0.680420177168902
1658,"NE, Banner",31007,"+41.5397495,-103.7262626",0.430940202503021,0.316382403651935,0.236776252561051,0.425982133834228,0.225374560081932,0.413298943415835,0.629711511136474,0.769055612839691
1659,"NE, Blaine",31009,"+41.9252304,-099.9907710",0.3982559569673,0.270282868912052,0.212084840805774,0.413202719818901,0.263473946443548,0.3427393992894,0.759737186896526,0.526270736604896
1660,"NE, Boone",31011,"+41.7054004,-098.0667935",0.384033146324128,0.252183213386146,0.187848459551301,0.286772835332154,0.358092462676523,0.260033212586726,0.903197640201168,0.440104200534879
1661,"NE, Box Butte",31013,"+42.2156652,-103.0878210",0.423135940382311,0.327733982255728,0.367681457692002,0.393663425284546,0.278244680511032,0.279882756562679,0.641859332131428,0.672885948238765
1662,"NE, Boyd",31015,"+42.8944477,-098.7730221",0.438158461183803,0.305501553520998,0.462425934750106,0.546064088696296,0.170494011805058,0.221256412082162,0.883726824684039,0.477640402747965
1663,"NE, Brown",31017,"+42.3493903,-099.9231761",0.440764573893384,0.350918380898435,0.34811103494053,0.435390998588342,0.173774442934077,0.340784629464902,0.885440993407496,0.550931537019911
1664,"NE, Buffalo",31019,"+40.8552260,-099.0749833",0.390329623844407,0.230878894319793,0.386754284403276,0.34261054622229,0.474447525784236,0.23159635647256,0.739960388869669,0.326059370839028
1665,"NE, Burt",31021,"+41.8541794,-096.3377462",0.468867262320838,0.33947269087885,0.405897251402963,0.512160341955379,0.457798095130866,0.252225415778645,0.928998770809952,0.385518270289208
1666,"NE, Butler",31023,"+41.2260724,-097.1320395",0.412383737878656,0.244533710125187,0.181465516507175,0.426711724841919,0.462544098383371,0.282355702467207,0.925978891494335,0.363096521331399
1667,"NE, Cass",31025,"+40.9098778,-096.1406086",0.393037091918816,0.133803645823313,0.301369480197526,0.395726769518489,0.46304215566491,0.277219706075218,0.803751195390957,0.3763466907613
1668,"NE, Cedar",31027,"+42.6045112,-097.2568241",0.393421000528877,0.183664275103593,0.229718117931951,0.38875889875936,0.353921271187133,0.244610461517118,0.888969218237844,0.464304760965144
1669,"NE, Chase",31029,"+40.5303903,-101.6941918",0.417392955425575,0.298902921065795,0.293979455435255,0.372493840770709,0.276268411630918,0.294828819449375,0.740203628841451,0.645073610785522
1670,"NE, Cherry",31031,"+42.5669845,-101.0726220",0.427627286839325,0.341197655086905,0.324728988630731,0.341800981471691,0.290653266265302,0.319227303590818,0.670256292948102,0.705526519881724
1671,"NE, Cheyenne",31033,"+41.2142358,-103.0119289",0.434760489973499,0.168936148873552,0.449466288713388,0.378546644051752,0.385429406768165,0.328086867207047,0.662469696548471,0.670388377652121
1672,"NE, Clay",31035,"+40.5236688,-098.0510501",0.436000251344088,0.291878912033626,0.392281352477794,0.49141085358254,0.413793755196801,0.269463222676851,0.814042617416432,0.379131046024571
1673,"NE, Colfax",31037,"+41.5746753,-097.0894549",0.454011309313542,0.273162451662277,0.365226115661491,0.522072731747078,0.444547111356154,0.272472394408187,0.942787276375464,0.357811083984143
1674,"NE, Cuming",31039,"+41.9158651,-096.7885168",0.452637309783078,0.217703049807898,0.313243971334602,0.512851795744767,0.420818476042608,0.274232018210495,1,0.429611857341179
1675,"NE, Custer",31041,"+41.3938927,-099.7268662",0.460235499573037,0.291509279160712,0.380709205443861,0.537370120294547,0.343894197737473,0.289781384824033,0.813759173110425,0.564625136440209
1676,"NE, Dakota",31043,"+42.3904564,-096.5625485",0.498393014446058,0.326769091603092,0.637138565145491,0.408077961561194,0.734046227688492,0.215197042686956,0.800854689202282,0.366667523234902
1677,"NE, Dawes",31045,"+42.7112144,-103.1348721",0.424519874837687,0.187328761576642,0.354071178242134,0.372098358175002,0.401769684276004,0.290658617139998,0.571079071911151,0.79463345254288
1678,"NE, Dawson",31047,"+40.8673784,-099.8151537",0.458662484479399,0.353217523995566,0.550303337977274,0.387044145242697,0.397155253255032,0.2893913831134,0.869535242979339,0.363990504792488
1679,"NE, Deuel",31049,"+41.1129878,-102.3326036",0.467328812081379,0.298021419780008,0.453697103035897,0.389209312525468,0.415883312844401,0.368587095931913,0.662129683603637,0.683773756848328
1680,"NE, Dixon",31051,"+42.4852801,-096.8558616",0.451548674389695,0.246997954888021,0.503007182234686,0.478850748695598,0.406205467485261,0.23915236717786,0.80709019326602,0.479536806980421
1681,"NE, Dodge",31053,"+41.5770082,-096.6458526",0.45427908591385,0.333664417164342,0.465263921981464,0.442641500236683,0.534163016237126,0.257265536355085,0.847142530613955,0.299812678808297
1682,"NE, Douglas",31055,"+41.2970908,-096.1540664",0.402713709194854,0.27053089312473,0.467047213239954,0.281381004448817,0.665456951100039,0.262833153022998,0.623615687114425,0.248131062313016
1683,"NE, Dundy",31057,"+40.1801650,-101.6811327",0.488050237538234,0.437770105649086,0.389638174455836,0.532729324805809,0.411038552307748,0.34031551293337,0.664243329946363,0.640616662669426
1684,"NE, Fillmore",31059,"+40.5250399,-097.5967053",0.421610202141846,0.333415613723011,0.250469400234624,0.447311325621834,0.487583225787997,0.284248278802722,0.851533928183771,0.296709642638964
1685,"NE, Franklin",31061,"+40.1832031,-098.9620800",0.430277079275734,0.308727780105094,0.356910857226692,0.531920379474774,0.282788464864235,0.325087745420433,0.837014027581711,0.369490300257201
1686,"NE, Frontier",31063,"+40.5309469,-100.4066834",0.421174265360902,0.189929496060966,0.328669513245812,0.527625384308491,0.341781158619166,0.350058268808612,0.642770745184975,0.567385291298296
1687,"NE, Furnas",31065,"+40.1919912,-099.9096609",0.470161805196335,0.322238178884383,0.482510392258614,0.575550072306234,0.396076369270083,0.346265202689089,0.72949343850558,0.438998982460359
1688,"NE, Gage",31067,"+40.2552337,-096.6834528",0.423229797710693,0.365969600277359,0.378147976158135,0.431265219793795,0.496560193503687,0.299406981138237,0.696514417894061,0.294744195209578
1689,"NE, Garden",31069,"+41.6593814,-102.3282290",0.450951035679656,0.285027637846639,0.205115843515132,0.506298369553788,0.369996558266412,0.342302598009985,0.696908983447004,0.751007259118636
1690,"NE, Garfield",31071,"+41.9055715,-098.9229984",0.388064662363441,0.312000644064452,0.250923340916638,0.498368025438627,0.108427730221453,0.275318604920286,0.784695576001229,0.486718714981402
1691,"NE, Gosper",31073,"+40.5098384,-099.8240783",0.368852276944254,0.242599226567408,0.150037626070616,0.360435252164978,0.290589475604099,0.298937787876425,0.811785074821383,0.427581495504869
1692,"NE, Grant",31075,"+41.9158667,-101.7568746",0.431177328728655,0.346327968219526,0.207932463841264,0.51154594225224,0.276482399652218,0.324433483310457,0.653967341321676,0.697551702503201
1693,"NE, Greeley",31077,"+41.5675996,-098.5305656",0.414128795677017,0.25315897965466,0.318615345138819,0.526434114125541,0.295374153033261,0.266604340948149,0.849079234213533,0.389635402625161
1694,"NE, Hall",31079,"+40.8660232,-098.4980036",0.499417271349181,0.398242855377102,0.624895030072862,0.643499075690969,0.595822514831542,0.2902750531869,0.713043937316142,0.230142432968752
1695,"NE, Hamilton",31081,"+40.8771451,-098.0219432",0.365280673252207,0.187283982336487,0.172475505009945,0.334220565367615,0.506631542337281,0.275323215741838,0.77149670707088,0.309533194901404
1696,"NE, Harlan",31083,"+40.1787663,-099.4034177",0.42153267524973,0.307490815200826,0.355321710985941,0.364825994486588,0.408663023813772,0.310416705128499,0.796715407222149,0.407295069910335
1697,"NE, Hayes",31085,"+40.5357859,-101.0555802",0.439065842583747,0.439653802567315,0.219917755882507,0.538394389427373,0.274063019518995,0.325857716461634,0.640992355490646,0.634581858737759
1698,"NE, Hitchcock",31087,"+40.1768964,-101.0442170",0.49552597223374,0.387763803075058,0.489882878373689,0.636366527834087,0.402102881218489,0.320402197598629,0.641134599606522,0.591028917929707
1699,"NE, Holt",31089,"+42.4592867,-098.7847662",0.401614816595503,0.259059034511472,0.280030704407823,0.396000914522593,0.318152727278905,0.272465118085708,0.782307178522754,0.503288038839265
1700,"NE, Hooker",31091,"+41.9187000,-101.1168102",0.410366251851779,0.312656266691781,0.350878797502632,0.443538899280408,0.230533755296875,0.330010527789712,0.555369031966962,0.649576484434082
1701,"NE, Howard",31093,"+41.2194026,-098.5133031",0.407838060549357,0.194446513693121,0.274640173677814,0.475298877500528,0.374148913291838,0.317255717205273,0.818748624196213,0.400327604280715
1702,"NE, Jefferson",31095,"+40.1757356,-097.1431027",0.454100299646355,0.42079549897082,0.574380734928042,0.437407514008149,0.2938794426283,0.286973466430823,0.859943724015345,0.305321716543009
1703,"NE, Johnson",31097,"+40.3954568,-096.2685622",0.437626437982219,0.298446809036516,0.467297431541016,0.539148170100524,0.324647803973052,0.285236936224045,0.800133480288093,0.348474434712286
1704,"NE, Kearney",31099,"+40.5062692,-098.9484608",0.374310022627466,0.235488556823614,0.29012610765578,0.237473787059525,0.388174146900774,0.286176397424557,0.85378836981164,0.328942792716373
1705,"NE, Keith",31101,"+41.1944042,-101.6444736",0.467737657659222,0.380309048236907,0.496283300825921,0.272009404096792,0.465297687970941,0.34299286739731,0.715935907294841,0.601335387791842
1706,"NE, Keya Paha",31103,"+42.8754803,-099.7183514",0.353882688040058,0.300773862491735,0.109032956154546,0.285072238338767,0.130450459071811,0.30868124226681,0.803017557946899,0.540150500009841
1707,"NE, Kimball",31105,"+41.1991550,-103.7111054",0.555779094666461,0.493370746713643,0.631016988224114,0.527825667599455,0.448891286631508,0.357506820055522,0.61197347915646,0.819868674284526
1708,"NE, Knox",31107,"+42.6344045,-097.8913492",0.433718857541734,0.284617442083156,0.397491706491804,0.49466336139667,0.194325449800499,0.276408739139901,0.85553061570198,0.532994688178125
1709,"NE, Lancaster",31109,"+40.7835474,-096.6886584",0.363499485623856,0.179412929671041,0.37367237961696,0.316070431495264,0.607519285377689,0.232801390030288,0.618601314337901,0.216418668837851
1710,"NE, Lincoln",31111,"+41.0503221,-100.7444808",0.463890798847532,0.270024676720479,0.503147932415252,0.395389150101722,0.537826813630707,0.305747148677981,0.710226346838501,0.52487352354808
1711,"NE, Logan",31113,"+41.5421555,-100.4436647",0.421253867459618,0.307872860181563,0.291411770394509,0.46388826009762,0.25355920832733,0.335347449662536,0.747407477725514,0.549290045828257
1712,"NE, Loup",31115,"+41.8977143,-099.5097643",0.331063139186049,0.301489486636074,0.0249633991533493,0.349221261277773,0.1194643142789,0.281870942224882,0.754788301464683,0.485644269266683
1713,"NE, McPherson",31117,"+41.5964727,-101.0602369",0.392558376389487,0.30414733207106,0.236250601469777,0.561995621100883,0.164431333725761,0.349113932070654,0.490311746844466,0.641658067443811
1714,"NE, Madison",31119,"+41.9099293,-097.6068564",0.437516188089576,0.314100308791773,0.474443106241792,0.408275651825883,0.505631392124448,0.227935008694468,0.779137629570319,0.353090219378353
1715,"NE, Merrick",31121,"+41.1698005,-098.0310505",0.405541608323659,0.219663760341377,0.28095918775004,0.389671243914435,0.510063583611984,0.30323009003142,0.781840244137169,0.353363148479191
1716,"NE, Morrill",31123,"+41.7322051,-102.9905986",0.542824732993385,0.402087986942885,0.49947749427228,0.532209213720582,0.512802048431955,0.346434150817072,0.737808109420303,0.768954127348616
1717,"NE, Nance",31125,"+41.4023855,-097.9914083",0.417432671900153,0.323263922846259,0.376898168295508,0.484357694497677,0.220166671356761,0.292364780210513,0.860332647572461,0.364644818521895
1718,"NE, Nemaha",31127,"+40.3874479,-095.8509538",0.426207170516781,0.296576007720809,0.306651181045854,0.421618260499035,0.430245545267775,0.315927114974607,0.79748762249446,0.414944461614925
1719,"NE, Nuckolls",31129,"+40.1764918,-098.0468422",0.411985305847184,0.365339260306956,0.30638905007017,0.57422048786703,0.310787199124421,0.316641661733727,0.704090303472636,0.306429178355348
1720,"NE, Otoe",31131,"+40.6379916,-096.1310274",0.432408342618655,0.271098425060689,0.409706166754286,0.338858510209618,0.564161584227757,0.287726070622232,0.758239925483857,0.397067715972146
1721,"NE, Pawnee",31133,"+40.1378496,-096.2452254",0.436535311872028,0.386747707611554,0.401559830932004,0.520387107435804,0.282049807819442,0.302458203327038,0.789144210946146,0.373400315032206
1722,"NE, Perkins",31135,"+40.8560651,-101.6364427",0.428333548303289,0.195780851609597,0.365180050793982,0.485064689022146,0.311218617709328,0.350889926058747,0.657980318696287,0.632220384232937
1723,"NE, Phelps",31137,"+40.5163647,-099.4065568",0.406543651342747,0.219317376672423,0.395429702833684,0.331716641126478,0.451796271038815,0.331631615648179,0.814675093553506,0.301238858526143
1724,"NE, Pierce",31139,"+42.2714129,-097.6109917",0.390076107304612,0.191074176279566,0.279378837224377,0.417870215315339,0.354710780654769,0.238050142060111,0.796049895818615,0.453398703779507
1725,"NE, Platte",31141,"+41.5768655,-097.5134673",0.429968729361332,0.215629176508572,0.364713649282999,0.405504355590974,0.498047354825173,0.269519965158473,0.939781420129343,0.31658518403379
1726,"NE, Polk",31143,"+41.1879253,-097.5706627",0.408212912526218,0.281282927059032,0.349479809276045,0.324403599931554,0.412433198879959,0.282811350932011,0.862956044304466,0.344123457300458
1727,"NE, Red Willow",31145,"+40.1694196,-100.4685764",0.443521320787372,0.310400943952597,0.324998762822486,0.651639348194556,0.414104500882515,0.340260823118862,0.634636979694309,0.428607886846278
1728,"NE, Richardson",31147,"+40.1237427,-095.7186026",0.452280495906223,0.384315546477341,0.242451044686481,0.517919092792316,0.551089399555831,0.333088085489725,0.720594057728163,0.416506244613705
1729,"NE, Rock",31149,"+42.4133245,-099.4585300",0.388838670165271,0.314971394199682,0.18499888075053,0.411410738453659,0.231365939328451,0.260157982400493,0.792475065517082,0.526490690507
1730,"NE, Saline",31151,"+40.5168024,-097.1317550",0.391602023612894,0.277138641180254,0.354887716714341,0.408309443684164,0.287662854295638,0.268937090588559,0.777938498890318,0.366339919936983
1731,"NE, Sarpy",31153,"+41.1150635,-096.1091254",0.351938960472587,0.156278483994706,0.326778740757503,0.263896143502234,0.565554596743244,0.257483225887108,0.643278542775621,0.250302989647691
1732,"NE, Saunders",31155,"+41.2231522,-096.6409225",0.366396126878317,0.153684633703012,0.193235729851608,0.35828123485123,0.369871689510673,0.256906610048587,0.832187004007006,0.400605986176103
1733,"NE, Scotts Bluff",31157,"+41.8515889,-103.7058602",0.485969319298043,0.480564656938924,0.513805212992325,0.467100074343509,0.436246169099204,0.317056687075491,0.557748047853901,0.629264386782945
1734,"NE, Seward",31159,"+40.8719439,-097.1403830",0.352856951789625,0.163208676823712,0.272817584201051,0.151668832326752,0.489121060848653,0.256129349305331,0.815404375979844,0.321648783042029
1735,"NE, Sheridan",31161,"+42.5070737,-102.3896980",0.536563106968927,0.452990833245743,0.624195169774003,0.572260270801772,0.356888661944895,0.30233072418661,0.664335174258947,0.782940914570521
1736,"NE, Sherman",31163,"+41.2187425,-098.9728492",0.452866974793741,0.327509650949846,0.328490693661772,0.614429959273887,0.322495978290294,0.287290213418514,0.84878758878539,0.441064739176486
1737,"NE, Sioux",31165,"+42.4838060,-103.7426049",0.439564311555305,0.244550260280561,0.224915506995267,0.556929191475932,0.260049707637881,0.365611440996959,0.592903860069844,0.831990213430692
1738,"NE, Stanton",31167,"+41.9047925,-097.1747241",0.424117628394495,0.22552650849318,0.192887332523449,0.467996208889023,0.471892318832941,0.274813380694982,0.886295194379895,0.449412454947992
1739,"NE, Thayer",31169,"+40.1738446,-097.5962626",0.423011927763887,0.321467348946172,0.360342252005823,0.510766755651487,0.36506523547985,0.304840578081355,0.767112114494004,0.331489209688517
1740,"NE, Thomas",31171,"+41.8486202,-100.5069105",0.400541596701556,0.31159771548722,0.233430134570991,0.386674105958418,0.261981041816069,0.357827018781126,0.673482538659855,0.578798621637215
1741,"NE, Thurston",31173,"+42.1540613,-096.5339428",0.57939437133241,0.586832661326824,0.727881726512289,0.647103558805697,0.478040258750183,0.27764860164958,0.885642005816838,0.452611786465458
1742,"NE, Valley",31175,"+41.5640938,-098.9834841",0.420499938323652,0.31057266194981,0.232523677541523,0.51445866297182,0.346801418421384,0.271252481630239,0.856818089237284,0.411072576513507
1743,"NE, Washington",31177,"+41.5339790,-096.2245739",0.368006851557852,0.134119253165764,0.190725550584475,0.264263567296282,0.552151774298972,0.265445496657961,0.793848712226574,0.375493606674933
1744,"NE, Wayne",31179,"+42.2107460,-097.1262433",0.368423710469884,0.137781583036346,0.235319396438933,0.259361854420826,0.385244880395345,0.258472232869427,0.906822225355853,0.39596380077246
1745,"NE, Webster",31181,"+40.1806461,-098.4985897",0.405352560526607,0.375114195384658,0.323741713917747,0.44706449235112,0.272114517651712,0.331759829179869,0.720495776863214,0.367177398337931
1746,"NE, Wheeler",31183,"+41.9378588,-098.5222885",0.387805528834866,0.356239440191148,0.140997686044954,0.478385200895649,0.239430589907016,0.267782087368099,0.758554789171111,0.473248908266089
1747,"NE, York",31185,"+40.8730557,-097.5967418",0.411784076817504,0.249885653688805,0.349335545706512,0.438265075392152,0.485380934649951,0.284427880457344,0.781625799902567,0.293567647925199
1748,"NV, Churchill",32001,"+39.5257006,-118.2704194",0.455350842799408,0.468588548019332,0.669300112165062,0.365408868622969,0.513973354388547,0.427259116729048,0.33757569933435,0.405350200336545
1749,"NV, Clark",32003,"+36.2142360,-115.0138188",0.407490468145722,0.458635614746288,0.655082769145921,0.381593243385567,0.745475376832312,0.406429594395095,0.177889916217766,0.0273267622971019
1750,"NV, Douglas",32005,"+38.9051292,-119.6090191",0.358935789212202,0.363679762367082,0.425908361853538,0.329278462976704,0.470810838462132,0.287483431711098,0.347396564513794,0.287993102601062
1751,"NV, Elko",32007,"+41.1411327,-115.3514239",0.474199011372635,0.420203109309873,0.591089980954285,0.223030444608309,0.494189300920751,0.327305879431841,0.524407105081893,0.73916725930149
1752,"NV, Esmeralda",32009,"+37.7789658,-117.6323824",0.465431403856623,0.591665046199752,0.695642397490004,0.425682346356081,0.329950238289742,0.417039757369285,0.350005999652293,0.448034041639204
1753,"NV, Eureka",32011,"+39.9777878,-116.2722082",0.448313996185712,0.287529797917129,0.447359519617325,0.352465572688971,0.35238774442266,0.281606425359317,0.624721183277679,0.792127730016903
1754,"NV, Humboldt",32013,"+41.4079136,-118.1275915",0.481993012889883,0.493491073026184,0.629953757399438,0.369097820206227,0.445561993780585,0.267411310461107,0.515345787466233,0.653089347889411
1755,"NV, Lander",32015,"+39.9002105,-117.0472398",0.505892572049917,0.43288879568433,0.70027761105418,0.534684842838216,0.266471583496902,0.312753184386744,0.549990988258128,0.744180998630919
1756,"NV, Lincoln",32017,"+37.6346050,-114.8630367",0.443289407039559,0.305482447670669,0.615608276232495,0.382328250602053,0.260272111590692,0.329234591131188,0.528059615891559,0.682040556158257
1757,"NV, Lyon",32019,"+39.0222136,-119.1974170",0.504517029404963,0.657735524526106,0.673188704467034,0.485155255710199,0.581424872934132,0.356700248210163,0.376361509009347,0.401053090977762
1758,"NV, Mineral",32021,"+38.5166470,-118.4162794",0.481134078883061,0.642254305416362,0.76924991299151,0.598070929186952,0.41267085145865,0.292126803073101,0.257314299223038,0.396251450831813
1759,"NV, Nye",32023,"+37.9663789,-116.4590468",0.503973374316079,0.788254407711221,0.780489327512418,0.597511858480326,0.455908942297275,0.300711520668983,0.287154357787447,0.317783205754886
1760,"NV, Pershing",32027,"+40.4396390,-118.4094765",0.490171608457627,0.37411365170839,0.795531082026115,0.429734551007773,0.46943169233608,0.360342925920099,0.389072823429664,0.612974532775271
1761,"NV, Storey",32029,"+39.4383853,-119.5246462",0.465130768815064,0.25713335327414,0.460599506842662,0.246693101890492,0.754322274854662,0.407059613963646,0.625457736125688,0.50464979475416
1762,"NV, Washoe",32031,"+40.7033108,-119.7103147",0.430320317422479,0.370707002096307,0.527739995617837,0.333813418700337,0.717589302235856,0.319681746572717,0.426278093631583,0.31643266310272
1763,"NV, White Pine",32033,"+39.4178040,-114.9009447",0.472257123310916,0.387698756703919,0.738452290879989,0.461335942668747,0.262969419769652,0.269343433513559,0.488386824069197,0.697613195571352
1764,"NV, Carson City",32510,"+39.1534468,-119.7434420",0.451769141075897,0.546247695541947,0.75595591050991,0.382062115826573,0.468649403772432,0.348809482274889,0.386428223816113,0.274231155789416
1765,"NH, Belknap",33001,"+43.5191091,-071.4253661",0.327619521485489,0.307885505049666,0.30502496189545,0.229391243385411,0.258512368783117,0.194041780625739,0.333097318251165,0.665383472407877
1766,"NH, Carroll",33003,"+43.8675668,-071.2016650",0.353586464910999,0.2886057012716,0.34112356863994,0.301308362151689,0.247017799796936,0.158453702187133,0.384624481115911,0.753971639213781
1767,"NH, Cheshire",33005,"+42.9254553,-072.2482169",0.350643841840372,0.288124272343427,0.343031157297964,0.288558098747306,0.260945859125114,0.240300635785977,0.36932318874307,0.664223680839745
1768,"NH, Coos",33007,"+44.6524194,-071.2893827",0.415554534378871,0.459466295887988,0.585542852609111,0.452640319787695,0.18231925397938,0.0455840321923171,0.450827160113913,0.732501826081691
1769,"NH, Grafton",33009,"+43.9264884,-071.8422643",0.304786561575679,0.208101322770257,0.319462152019244,0.265467290928455,0.120762796790469,0.109977679441809,0.369438869898264,0.740295819181258
1770,"NH, Hillsborough",33011,"+42.9116429,-071.7231012",0.370411098955636,0.213311693231218,0.23383241057494,0.250575497131643,0.585493489508755,0.274741168981484,0.349499853396059,0.685423579865353
1771,"NH, Merrimack",33013,"+43.2994849,-071.6801295",0.362315725907351,0.250049896100711,0.29343042437598,0.241810398719443,0.436750601704625,0.234804768472719,0.315798435690384,0.763565556287596
1772,"NH, Rockingham",33015,"+42.9893596,-071.0994374",0.397998436344883,0.219070110353669,0.125516620109436,0.220279895994788,0.541300703603512,0.291411021033257,0.434071979981514,0.954338723338008
1773,"NH, Strafford",33017,"+43.2931773,-071.0359266",0.411186826332362,0.299756072243573,0.288413490242106,0.269634908146495,0.41256788406725,0.256846490614075,0.44910740425117,0.901981534761868
1774,"NH, Sullivan",33019,"+43.3611883,-072.2220839",0.375158069154533,0.433073640834424,0.339639633719502,0.360416005450466,0.219332241432008,0.186842782225322,0.403073191131492,0.683728989288519
1775,"NJ, Atlantic",34001,"+39.4693540,-074.6337584",0.560106397976675,0.450702883523184,0.661106900291992,0.356540830474845,0.52483243638591,0.671452654233196,0.579810721358075,0.676298359569528
1776,"NJ, Bergen",34003,"+40.9590904,-074.0745218",0.480705652824843,0.154850988249581,0.417081764194646,0.214294986588263,0.737093093971512,0.620006159780993,0.519624525486355,0.701988051502549
